2026 Data View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,,
S2893 ,PDP ,ANTHEM INSURANCE CO. & BCBSMA & BCBSRI & BCBSVT ,Blue MedicareRx ,"Elevance Health, Inc. & BCBSMA & BCBSRI & BCBSVT ",Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,87%,0.03,2%,Medicare shows only a Star Rating for this topic ,85,89,98,89%,91%,89%,53%,84%
S3285 ,PDP ,MG INSURANCE COMPANY ,MG Insurance Company ,"MedImpact Holdings, Inc. ",Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,0.05,Not enough data available ,Medicare shows only a Star Rating for this topic ,86,89,Not enough data available ,89%,90%,89%,59%,83%
S3389 ,PDP ,"UPMC HEALTH BENEFITS, INC. ",UPMC Health Plan ,UPMC Health System ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,0,Not enough data available ,Medicare shows only a Star Rating for this topic ,88,92,Not enough data available ,88%,93%,91%,74%,88%
S3521 ,PDP ,"EXCELLUS HEALTH PLAN, INC. ","Excellus Health Plan, Inc ","Lifetime Healthcare, Inc. ",Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,0.01,Not enough data available ,Medicare shows only a Star Rating for this topic ,89,93,Not enough data available ,89%,91%,90%,88%,86%
S3875 ,PDP ,GRANITE ALLIANCE INSURANCE COMPANY ,Granite Alliance ,"Prime Therapeutics, LLC. ",Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,No data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not required to report ,Not enough data available
S3994 ,PDP ,HAWAII MEDICAL SERVICE ASSOCIATION (HMSA) ,HMSAs Medicare Rx Plan ,Hawaii Medical Service Association ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,No data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not required to report ,Not enough data available
S4501 ,PDP ,INDEPENDENT HEALTH BENEFITS CORPORATION ,Pharmacy Benefit Dimensions PDP ,"Independent Health Association, Inc. ",Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,0.01,Not enough data available ,Medicare shows only a Star Rating for this topic ,90,93,Not enough data available ,92%,93%,93%,88%,87%
S4802 ,PDP ,"WELLCARE PRESCRIPTION INSURANCE, INC. ",Wellcare ,Centene Corporation ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,100%,0.07,12%,Medicare shows only a Star Rating for this topic ,84,89,99,88%,90%,89%,38%,83%
S4983 ,PDP ,KAISER FOUNDATION HEALTH PLAN OF WASHINGTON OPTION ,Kaiser Permanente ,"Kaiser Foundation Health Plan, Inc. ",Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
S5450 ,PDP ,"SECURITYCARE OF TENNESSEE, INC. ",BlueScripts ,BlueCross BlueShield of Tennessee ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,No data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not required to report ,Not enough data available
S5540 ,PDP ,BLUE CROSS AND BLUE SHIELD OF NORTH CAROLINA ,Blue Cross and Blue Shield of North Carolina ,CuraCor Solutions Corp. ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,94%,0.02,5%,Medicare shows only a Star Rating for this topic ,84,89,99,84%,88%,87%,33%,83%
S5584 ,PDP ,BCBS OF MICHIGAN MUTUAL INSURANCE COMPANY ,Blue Cross Blue Shield of Michigan ,Blue Cross Blue Shield of Michigan Mutual Ins. Co. ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,98%,0.09,7%,Medicare shows only a Star Rating for this topic ,82,85,99,87%,89%,88%,83%,84%
S5593 ,PDP ,HM HEALTH INSURANCE COMPANY ,Highmark Blue Shield ,Highmark Health ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,95%,0.05,6%,Medicare shows only a Star Rating for this topic ,84,89,99,88%,90%,90%,43%,83%
S5596 ,PDP ,"ANTHEM INSURANCE COMPANIES, INC. ","Anthem Insurance Companies, Inc. ","Elevance Health, Inc. ",Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,100%,0.06,10%,Medicare shows only a Star Rating for this topic ,82,89,99,87%,89%,89%,78%,82%
S5601 ,PDP ,SILVERSCRIPT INSURANCE COMPANY ,Aetna Medicare ,CVS Health Corporation ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,100%,0.09,10%,Medicare shows only a Star Rating for this topic ,79,88,98,87%,88%,87%,8%,82%
S5609 ,PDP ,ASURIS NORTHWEST HEALTH ,Asuris Northwest Health ,"Cambia Health Solutions, Inc. ",Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,0.06,Not enough data available ,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,99,85%,90%,88%,55%,83%
S5617 ,PDP ,MEDCO CONTAINMENT LIFE AND MEDCO CONTAINMENT NY ,Cigna HealthCare ,Health Care Service Corporation ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,100%,0.09,14%,Medicare shows only a Star Rating for this topic ,82,87,99,86%,87%,87%,71%,83%
S5660 ,PDP ,MEDCO CONTAINMENT LIFE AND MEDCO CONTAINMENT NY ,Express Scripts Medicare ,Health Care Service Corporation ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,0.02,Not enough data available ,Medicare shows only a Star Rating for this topic ,87,90,Not enough data available ,87%,88%,87%,50%,83%
S5715 ,PDP ,Health Care Service Corporation ,"Blue Cross and Blue Shield of IL, NM, OK, TX ",Health Care Service Corporation ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,98%,0.05,17%,Medicare shows only a Star Rating for this topic ,80,86,99,86%,88%,87%,8%,83%
S5726 ,PDP ,BLUE CROSS AND BLUE SHIELD OF KANSAS ,Blue Cross and Blue Shield of Kansas ,Blue Cross Blue Shield of Kansas ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,97%,0.08,5%,Medicare shows only a Star Rating for this topic ,84,92,99,88%,90%,90%,86%,80%
S5743 ,PDP ,"WELLMARK  IA & SD, & BCBS MN, MT, NE, ND,& WY ",MedicareBlue Rx ,"BCBS MN, MT, NE, ND, WY, Wellmark IA and SD ",Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,95%,0.04,7%,Medicare shows only a Star Rating for this topic ,84,90,99,89%,90%,90%,25%,84%
S5795 ,PDP ,USABLE MUTUAL INSURANCE COMPANY ,Arkansas Blue Medicare ,USAble Mutual Insurance Company ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,98%,0.03,9%,Medicare shows only a Star Rating for this topic ,84,92,98,85%,86%,86%,66%,79%
S5805 ,PDP ,UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK ,UnitedHealthcare ,"UnitedHealth Group, Inc. ",Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,0.05,1%,Medicare shows only a Star Rating for this topic ,88,89,100,85%,88%,86%,64%,83%
S5820 ,PDP ,UNITEDHEALTHCARE INSURANCE COMPANY ,UnitedHealthcare ,"UnitedHealth Group, Inc. ",Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,100%,0.04,1%,Medicare shows only a Star Rating for this topic ,88,90,100,85%,87%,86%,64%,83%
S5857 ,PDP ,PRIORITY HEALTH INSURANCE COMPANY ,Priority Health Medicare ,Corewell Health ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available
S5877 ,PDP ,EDUCATORS MUTUAL INSURANCE ASSOCIATION ,EMI Health ,Educators Mutual Insurance Association ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,0,Not enough data available ,Medicare shows only a Star Rating for this topic ,87,91,Not enough data available ,84%,89%,89%,77%,84%
S5884 ,PDP ,Humana Insurance Co. & Humana Insurance Co. of NY ,Humana ,Humana Inc. ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,100%,0.05,11%,Not enough data available ,83,89,83,87%,89%,89%,63%,82%
