Row #,Year,Proj. Type,Organization Name,Project Name,City,State,ZIP,SPA,SD,CD,Geo Code,Inventory Type,Bed Type,Beds HH w/ Children,Units HH w/ Children,Beds HH w/o Children,Beds HH w/ only Children,Veteran Beds HH w/ Children,Youth Beds HH w/ Children,CH Beds HH w/ Children,Veteran Beds HH w/o Children,Youth Beds HH w/o Children,CH Beds HH w/o Children,CH Beds HH w/ only Children,Year-Round Beds,Total Seasonal Beds,Availability Start Date,Availability End Date,Overflow Beds,PIT Count,Total Beds
338608,2018,TH,The Salvation Army,VA Bridge Housing Program (TSA),Bell,CA,90201.0,7,1,0,69037.0,N,,0.0,0.0,55.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,55,0.0,,,0.0,25.0,55
338601,2018,SH,The Salvation Army,VA Low Demand Safe Haven (TSA),Bell,CA,90201.0,7,1,0,69037.0,N,,,,23.0,0.0,,,0.0,23.0,0.0,0.0,0.0,23,0.0,,,0.0,3.0,23
338602,2018,TH,The Salvation Army,VA Service Intensive Transitional Housing,Bell,CA,90201.0,7,1,0,69037.0,N,,0.0,0.0,90.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90,0.0,,,0.0,73.0,90
338581,2018,TH,The Salvation Army,Wellness Center Transitional Housing (non-HMIS),Bell,CA,90201.0,7,1,0,69037.0,C,,0.0,0.0,75.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,75,0.0,,,0.0,44.0,75
344676,2018,OPH,LINC Cares,Mosaic Gardens Huntington Park,Huntington Park,CA,90255.0,7,1,0,61698.0,C,,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,,,0.0,15.0,15
338559,2018,ES,Los Angeles County Department of Public Social Services (DPSS),Cal Works Homeless Assistance Program* - 17 Florence,Los Angeles,CA,90001.0,7,2,0,62118.0,C,Voucher beds,104.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,0.0,,,0.0,104.0,104
346652,2018,OPH,Abode Communities,Terra Bella,Bell Gardens,CA,90201.0,7,1,0,69037.0,C,,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,0.0,,,0.0,76.0,76
338388,2018,ES,Los Angeles County Department of Public Social Services (DPSS),Cal Works Homeless Assistance Program* - 06 Cudahy,Cudahy,CA,90201.0,7,1,0,69037.0,C,Voucher beds,59.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,0.0,,,0.0,59.0,59
346657,2018,PSH,Southern California Health and Rehabilitation Program,HACOLA Shelter Plus Care,Lynwood,CA,90262.0,6,2,0,62148.0,C,,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17,0.0,,,0.0,17.0,17
338897,2018,ES,Watts Labor Community Action Committee,DMH Emergency Housing,Los Angeles,CA,90002.0,6,2,0,62118.0,C,Facility-based beds,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,,,0.0,15.0,16
346619,2018,PSH,A Community of Friends,CA0915 Willow Apartments,Compton,CA,90222.0,6,2,0,60804.0,C,,46.0,23.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,46,0.0,,,0.0,38.0,46
347070,2018,PSH,Deep Green Housing Development,Mason Court,Compton,CA,90222.0,6,2,0,60804.0,C,,37.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,,,0.0,37.0,37
339647,2018,ES,"Lamp Community, Inc.",SOLAR Interim Housing,Compton ,CA,90221.0,6,2,0,60804.0,C,Facility-based beds,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,,,0.0,34.0,38
346655,2018,OPH,Abode Communities,Casa Dominguez,Compton,CA,90221.0,6,2,0,60804.0,C,,136.0,55.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151,0.0,,,0.0,151.0,151
344677,2018,PSH,LINC Housing,Seasons at Compton,Compton,CA,90221.0,6,2,0,60804.0,C,,48.0,24.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,48,0.0,,,0.0,48.0,48
344977,2018,ES,Los Angeles County Department of Public Social Services (DPSS),Cal Works Homeless Assistance Program* - 26 Compton,Compton,CA,90220.0,6,2,0,60804.0,C,Voucher beds,113.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,0.0,,,0.0,113.0,113
338645,2018,TH,Upward Bound house,CES Transitional Housing Program SPA 6,Compton,CA,90220.0,6,2,0,60804.0,U,,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,,,0.0,0.0,20
339581,2018,ES,"Fathers and Mothers Who Care, Inc",Maple,compton,CA,90220.0,6,2,0,60804.0,C,Facility-based beds,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9,0.0,,,0.0,8.0,9
344985,2018,ES,Los Angeles County Department of Public Social Services (DPSS),Cal Works Homeless Assistance Program* - 31 South Family,Compton,CA,90221.0,8,2,0,60804.0,C,Voucher beds,158.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158,0.0,,,0.0,158.0,158
344999,2018,ES,Los Angeles County Department of Public Social Services (DPSS),Cal Works Homeless Assistance Program* - 62 Paramount,Rancho Dominguez,CA,90221.0,8,2,0,69037.0,C,Voucher beds,128.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128,0.0,,,0.0,128.0,128
343781,2018,PSH,Homes for Life Foundation,CA0345 Birch Grove Homes,Norwalk,CA,90650.0,7,4,0,62490.0,C,,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,,,0.0,20.0,20
343776,2018,PSH,Homes for Life Foundation,CA0368 Elm Street Homes,Norwalk,CA,90650.0,7,4,0,62490.0,C,,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8,0.0,,,0.0,8.0,8
347501,2018,PSH,Homes for Life Foundation,CA0787 Elm Street Expansion,Norwalk,CA,90650.0,7,4,0,62490.0,C,,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6,0.0,,,0.0,6.0,6
346412,2018,RRH,People Assisting the Homeless (PATH),CES RRH Individuals SPA 7,Downey,CA,90242.0,7,4,0,61032.0,C,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,,0.0,1.0,1
343778,2018,PSH,Homes for Life Foundation,CA0387 Harvest House,Norwalk,CA,90650.0,7,4,0,62490.0,C,,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6,0.0,,,0.0,6.0,6
344995,2018,ES,Los Angeles County Department of Public Social Services (DPSS),Cal Works Homeless Assistance Program* - 40 Norwalk,Norwalk,CA,90650.0,7,4,0,62490.0,C,Voucher beds,39.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0.0,,,0.0,39.0,39
339650,2018,TH,Little House,Residential Services,Bellflower,CA,90706.0,7,4,0,60288.0,C,,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,0.0,,,0.0,27.0,28
346543,2018,PSH,Our Place Housing Solutions,Bellflower Neighbors Program,Bellflower,CA,90706.0,7,4,0,60288.0,C,,25.0,7.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,0.0,,,0.0,98.0,98
338389,2018,ES,The Congregational Church In Avalon,Ministry House,Avalon,CA,90704.0,8,4,0,69037.0,C,Facility-based beds,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,,,0.0,6.0,6
343789,2018,PSH,Homes for Life Foundation,CA1218 HACoLA Shelter Plus Care,Los Angeles,CA,90044.0,8,2,0,62118.0,C,,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11,0.0,,,0.0,11.0,11
346499,2018,OPH,National Community Renaissance (National CORE),Encanto Court (105th and Normandie),Los Angeles,CA,90044.0,8,2,0,62118.0,C,,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,,,0.0,6.0,6
338632,2018,TH,United Friends of the Children,UFC Pathways to Independence SPA 8,Inglewood,CA,90047.0,8,2,0,61740.0,C,,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14,0.0,,,0.0,13.0,14
339598,2018,ES,"First To Serve, Inc.",Winter Shelter Program Inglewood,Inglewood,CA,90302.0,8,2,0,61740.0,C,Facility-based beds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,2017-12-06 00:00:00,2018-03-31 00:00:00,0.0,40.0,100
338635,2018,TH,"United States Veterans Initiative, Inc.",CA0520 Veterans In Progress,Inglewood,CA,90301.0,8,2,0,61740.0,C,,0.0,0.0,100.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,100,0.0,,,0.0,85.0,100
338636,2018,TH,"United States Veterans Initiative, Inc.",CA0526 Westside Residence and Employment Center,Inglewood,CA,90301.0,8,2,0,61740.0,C,,0.0,0.0,180.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,180,0.0,,,0.0,74.0,180
338639,2018,TH,"United States Veterans Initiative, Inc.",VA Clinical Treatment,Inglewood,CA,90301.0,8,2,0,61740.0,N,,0.0,0.0,70.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,70,0.0,,,0.0,27.0,70
338640,2018,SH,"United States Veterans Initiative, Inc.",VA Low Demand Safe Haven,Inglewood,CA,90301.0,8,2,0,61740.0,N,,,,50.0,0.0,,,0.0,50.0,0.0,0.0,0.0,50,0.0,,,0.0,15.0,50
346596,2018,PSH,"United States Veterans Initiative, Inc.",Westside Residence Hall II,Inglewood,CA,90301.0,8,2,0,61740.0,C,,0.0,0.0,186.0,0.0,0.0,0.0,0.0,186.0,0.0,186.0,0.0,186,0.0,,,0.0,186.0,186
339541,2018,TH,Richstone Family Center,Richstone - THP Plus and Transitional Living I,Hawthorne,CA,90250.0,8,2,0,61596.0,C,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3,0.0,,,0.0,3.0,3
347605,2018,OPH,"AMCAL Multi-Housing, Inc.",Terracina,Los Angeles,CA,90011.0,8,2,0,62118.0,C,,16.0,6.0,6.0,0.0,0.0,16.0,0.0,0.0,6.0,0.0,0.0,22,0.0,,,0.0,22.0,22
339012,2018,TH,House of Yahweh,Transitional Program,Lawndale,CA,90260.0,8,2,0,69037.0,C,,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,,,0.0,6.0,6
342589,2018,ES,1736 Family Crisis Center,Emergency Youth Shelter,Hermosa Beach,CA,90254.0,8,4,0,69037.0,C,Facility-based beds,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,,,0.0,3.0,6
339580,2018,TH,Family Promise of the South Bay,Family Promise of the South Bay,Torrance,CA,90503.0,8,4,0,63744.0,C,,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,,,0.0,14.0,14
339556,2018,TH,Community's Child Inc.,Building Hope,Lomita,CA,90717.0,8,4,0,69037.0,C,,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,,,0.0,8.0,20
346469,2018,PSH,"Mercy Housing, Inc.",El Monte Veterans Village,El Monte,CA,91731.0,3,1,0,61152.0,C,,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,40,0.0,,,0.0,40.0,40
346700,2018,OPH,West Hollywood Community Housing Corporation,Courtyard at La Brea,West Hollywood,CA,90038.0,4,3,0,69037.0,C,,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,,,0.0,38.0,38
346672,2018,PSH,Affordable Living for the Aging,Janet L. Witkin Center,West Hollywood,CA,90046.0,4,3,0,69037.0,C,,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,16,0.0,,,0.0,16.0,16
346502,2018,PSH,City of West Hollywood,Shelter+ Care Tenant Based Rental Assistance Project,West Hollywood,CA,90069.0,4,3,0,69037.0,C,,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17,0.0,,,0.0,17.0,17
339596,2018,ES,"First To Serve, Inc.",Winter Shelter Program West Los Angeles,Los Angeles,CA,90025.0,5,3,0,62118.0,C,Facility-based beds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,160.0,2017-12-01 00:00:00,2018-02-28 00:00:00,0.0,159.0,160
346533,2018,PSH,New Directions For Veterans,CA0791 New Directions 2,Los Angeles,CA,90073.0,5,3,0,62118.0,C,,5.0,1.0,35.0,0.0,0.0,0.0,0.0,35.0,0.0,35.0,0.0,40,0.0,,,0.0,40.0,40
346516,2018,PSH,New Directions For Veterans,CA1107 Shelter Plus Care 3,Los Angeles,CA,90073.0,5,3,0,62118.0,C,,0.0,0.0,23.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0,23,0.0,,,0.0,23.0,23
346519,2018,PSH,New Directions For Veterans,HVI,Los Angeles,CA,90073.0,5,3,0,62118.0,C,,5.0,1.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,12,0.0,,,0.0,12.0,12
346508,2018,PSH,New Directions For Veterans,Sepulveda PSH,Los Angeles,CA,90073.0,5,3,0,62118.0,C,,0.0,0.0,90.0,0.0,0.0,0.0,0.0,90.0,0.0,47.0,0.0,90,0.0,,,0.0,90.0,90
346525,2018,RRH,New Directions For Veterans,SSVF RRH NDI,Los Angeles,CA,90073.0,5,3,0,62118.0,C,,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12,0.0,,,0.0,12.0,12
346529,2018,RRH,New Directions For Veterans,SSVF RRH Surge NDI,Los Angeles,CA,90073.0,5,3,0,62118.0,C,,11.0,2.0,34.0,0.0,11.0,0.0,0.0,34.0,0.0,0.0,0.0,45,0.0,,,0.0,45.0,45
346536,2018,RRH,New Directions For Veterans,SSVF RRH Surge NDI STJ,Los Angeles,CA,90073.0,5,3,0,62118.0,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0,0
346527,2018,RRH,New Directions For Veterans,SSVF RRH Surge NDI SUS,Los Angeles,CA,90073.0,5,3,0,62118.0,C,,0.0,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,24,0.0,,,0.0,24.0,24
338890,2018,ES,"New Directions for Veterans, Inc.",CES Bridge Housing Program (New Directions),Los Angeles,CA,90073.0,5,3,0,62118.0,N,Facility-based beds,0.0,0.0,23.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23,0.0,,,0.0,21.0,23
338888,2018,ES,"New Directions for Veterans, Inc.",CES Crisis Housing Program (New Directions),Los Angeles,CA,90073.0,5,3,0,62118.0,C,Facility-based beds,0.0,0.0,41.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,41,0.0,,,0.0,5.0,41
346467,2018,PSH,Project New Hope,CA0921 Tripp House,Los Angeles,CA,90731.0,5,3,0,62118.0,C,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5,0.0,,,0.0,5.0,5
346480,2018,PSH,"Step Up On Second Street, Inc.",Step up 209,Los Angeles,CA,90073.0,5,3,0,62118.0,C,,0.0,0.0,54.0,0.0,0.0,0.0,0.0,54.0,0.0,54.0,0.0,54,0.0,,,0.0,54.0,54
338596,2018,ES,The Salvation Army,TSA FSC Westwood Transitional Village Bridge Housing,Los Angeles,CA,90025.0,5,3,5,62118.0,N,Facility-based beds,88.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,0.0,,,0.0,88.0,90
338598,2018,ES,The Salvation Army,VA Transitional Housing Westwood,Los Angeles,CA,90025.0,5,3,0,62118.0,N,Facility-based beds,30.0,10.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,,,0.0,30.0,30
338642,2018,TH,Upward Bound house,CA0518 Family Place Transitional SHP,Santa Monica,CA,90403.0,5,3,0,63384.0,C,,61.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,0.0,,,0.0,61.0,61
346610,2018,RRH,Upward Bound house,COC Rapid Re-Housing Families,Santa Monica,CA,90403.0,5,3,0,63384.0,N,,155.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,0.0,,,0.0,155.0,155
346602,2018,OPH,Upward Bound house,HACLA Section8 Homeless Program,Santa Monica,CA,90403.0,5,3,0,63384.0,C,,20.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,,,0.0,31.0,31
346606,2018,RRH,Upward Bound house,South Los Angeles Rapid Re-Housing,Santa Monica,CA,90403.0,5,3,0,63384.0,C,,153.0,42.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,0.0,,,0.0,155.0,155
346612,2018,RRH,Upward Bound house,UBH First5 Rental Assistance RRH Round2,Santa Monica,CA,90403.0,5,3,0,63384.0,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0,0
338643,2018,ES,Upward Bound house,UBH FSC Crisis Housing SPA 5,Santa Monica,CA,90403.0,5,3,0,63384.0,N,Facility-based beds,31.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0.0,,,0.0,31.0,32
346482,2018,PSH,"Step Up On Second Street, Inc.",Daniel's Village,santa monica,CA,90404.0,5,3,0,63384.0,C,,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,17,0.0,,,0.0,12.0,17
346540,2018,RRH,Ocean Park Community Center,CES RRH Individuals (OPCC),Santa Monica,CA,90404.0,5,3,0,63384.0,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0,0
346495,2018,PSH,The People Concern,S+C Tenant Based Project (Santa Monica) - HACoLA,Santa Monica,CA,90404.0,5,3,0,63384.0,C,,3.0,1.0,38.0,0.0,0.0,0.0,3.0,0.0,0.0,38.0,0.0,41,0.0,,,0.0,41.0,41
338978,2018,SH,OPCC (Formerly Ocean Park Community Center),CA0527 Westside Safe Haven - Residential Program,Santa Monica,CA,90404.0,5,3,0,63384.0,C,,,,25.0,0.0,,,0.0,0.0,0.0,0.0,0.0,25,0.0,,,0.0,26.0,25
346487,2018,PSH,City of Santa Monica,COLA (Step Up On Second),Santa Monica,CA,90401.0,5,3,0,63384.0,C,,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,43,0.0,,,0.0,37.0,43
346513,2018,PSH,New Directions For Veterans,NEW - S+C 1,Santa Monica,CA,90401.0,5,3,0,63384.0,C,,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7,0.0,,,0.0,7.0,7
346464,2018,PSH,Step Up on Second,DHS Step Up on Colorado,Santa Monica,CA,90401.0,5,3,0,63384.0,C,,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,32,0.0,,,0.0,36.0,32
346470,2018,PSH,Step Up on Second,Permanent Supportive Housing,Santa Monica,CA,90401.0,5,3,0,63384.0,C,,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,,,0.0,14.0,14
346479,2018,PSH,"Step Up On Second Street, Inc.",Step Up on Second,santa monica,CA,90401.0,5,3,0,63384.0,C,,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,34,0.0,,,0.0,34.0,34
343084,2018,TH,The People Concern,Samoshel - Transitional Program,Santa Monica ,CA,90401.0,5,3,0,63384.0,C,,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,0.0,,,0.0,54.0,70
346492,2018,PSH,City of Santa Monica,Consolidated SIP,Santa Monica,CA,90405.0,5,3,0,63384.0,C,,25.0,10.0,173.0,0.0,0.0,0.0,25.0,0.0,0.0,173.0,0.0,198,0.0,,,0.0,198.0,198
347196,2018,OPH,Emotional Health Association,Share! Collaborative Housing,Culver City,CA,90230.0,5,2,0,69037.0,C,,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,0.0,,,0.0,230.0,230
338836,2018,ES,Valley Oasis,AVD FSC Bridge Housing,Lancaster,CA,93535.0,1,5,0,61914.0,N,Facility-based beds,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,,,0.0,1.0,8
338841,2018,ES,Valley Oasis,AVD FSC Crisis Housing,Lancaster,CA,93535.0,1,5,0,61914.0,N,Facility-based beds,44.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,0.0,,,0.0,44.0,47
346632,2018,RRH,Valley Oasis,AVD FSC Rapid Re-Housing,Lancaster,CA,93535.0,1,5,0,61914.0,C,,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,,,0.0,10.0,10
338837,2018,ES,Valley Oasis,CES Bridge Housing Program (Valley Oasis),Lancaster,CA,93535.0,1,5,0,61914.0,N,Facility-based beds,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0.0,,,0.0,10.0,54
347742,2018,RRH,Valley Oasis,CES RRH Individuals,Lancaster,CA,93535.0,1,5,0,61914.0,C,,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,,,0.0,23.0,23
346634,2018,RRH,Valley Oasis,CES RRH Youth,Lancaster,CA,93535.0,1,5,0,61914.0,C,,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20,0.0,,,0.0,20.0,20
346642,2018,RRH,Valley Oasis,CES Single RRH,lancaster,CA,93535.0,1,5,0,61914.0,N,,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,,,0.0,18.0,18
346629,2018,RRH,Valley Oasis,Rapid ReHousing ESG,Lancaster,CA,93535.0,1,5,0,61914.0,C,,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,,,0.0,17.0,17
339002,2018,TH,Penny Lane Centers,CA0513 Cedar Ridge Transitional Housing,Lancaster,CA,93534.0,1,5,0,61914.0,C,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4,0.0,,,0.0,4.0,4
346682,2018,PSH,Affordable Living for the Aging,Lancaster Shared Housing,Lancaster,CA,93535.0,1,5,0,61914.0,C,,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12,0.0,,,0.0,12.0,12
338997,2018,TH,Penny Lane Centers,ILP SPA 1 Lancaster - Antelope,Lancaster,CA,93534.0,1,5,0,61914.0,C,,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18,0.0,,,0.0,14.0,18
346459,2018,PSH,Mental Health America of Los Angeles,CA0340 Antelope Valley Assistance Program,Lancaster,CA,93534.0,1,5,0,61914.0,C,,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17,0.0,,,0.0,17.0,17
346393,2018,PSH,Mental Health America of Los Angeles,CA0742 Mental Health America,Lancaster,CA,93534.0,1,5,0,61914.0,C,,21.0,8.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,55,0.0,,,0.0,55.0,55
345018,2018,PSH,Mental Health America of Los Angeles,CA1345 Pathways to Permanent Housing,Lancaster,CA,93534.0,1,5,0,61914.0,C,,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11,0.0,,,0.0,12.0,11
346273,2018,RRH,Mental Health America of Los Angeles,DHS Housing Jobs Collaborative (HJC MLC),Lancaster,CA,93534.0,1,5,0,61914.0,C,,0.0,0.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291,0.0,,,0.0,291.0,291
346275,2018,RRH,Mental Health America of Los Angeles,HFH HJC,Lancaster,CA,93534.0,1,5,0,61914.0,C,,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,0.0,,,0.0,116.0,116
347739,2018,PSH,Mental Health America of Los Angeles,Housing and Jobs Collaborative (DHS),Lancaster,CA,93534.0,1,5,0,61914.0,C,,0.0,0.0,166.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,166,0.0,,,0.0,166.0,166
345025,2018,PSH,Mental Health America of Los Angeles,PATHways to Permanent Housing II/MHA 5,Lancaster,CA,93534.0,1,5,0,61914.0,C,,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8,0.0,,,0.0,8.0,8
346346,2018,RRH,Mental Health America of Los Angeles,SSVF RRH (MHA),Lancaster,CA,93534.0,1,5,0,61914.0,C,,8.0,3.0,5.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,13,0.0,,,0.0,13.0,13
346271,2018,RRH,Mental Health America of Los Angeles,SSVF RRH LB,Lancaster,CA,93534.0,1,5,0,61914.0,C,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3,0.0,,,0.0,3.0,3
346466,2018,RRH,Mental Health America of Los Angeles,SSVF RRH MHA CMH,Lancaster,CA,93534.0,1,5,0,61914.0,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0,0
346280,2018,RRH,Mental Health America of Los Angeles,SSVF RRH MHA FCC,Lancaster,CA,93534.0,1,5,0,61914.0,C,,7.0,2.0,9.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,16,0.0,,,0.0,16.0,16
346278,2018,RRH,Mental Health America of Los Angeles,SSVF RRH Surge (MHA),Lancaster,CA,93534.0,1,5,0,61914.0,C,,6.0,2.0,16.0,0.0,6.0,0.0,0.0,16.0,0.0,0.0,0.0,22,0.0,,,0.0,22.0,22
338603,2018,ES,The Salvation Army,Winter Shelter Program High Desert MACC,Lancaster,CA,93536.0,1,5,0,61914.0,N,Facility-based beds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,93.0,2017-12-01 00:00:00,2018-02-28 00:00:00,0.0,86.0,93
338839,2018,ES,Valley Oasis,Winter Shelter Program - Valley Oasis,Lancaster,CA,93536.0,1,5,0,61914.0,N,Facility-based beds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,85.0,2017-11-01 00:00:00,2018-04-30 00:00:00,0.0,14.0,85
339579,2018,TH,Family Promise of Santa Clarita Valley,Interfaith Hospitality Network,Canyon Country,CA,91351.0,2,5,0,63356.0,C,,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,,,0.0,9.0,9
