Project ID,Row #,Year,Proj. Type,Organization Name,Project Name,Address,City,State,ZIP,SPA,CD,SD,Community,Geo Code,Inventory Type,Bed Type,Target Pop.,Beds HH w/ Children,Units HH w/ Children,Beds HH w/o Children,Beds HH w/ only Children,Veteran Beds HH w/ Children,Youth Beds HH w/ Children,CH Beds HH w/ Children,Veteran Beds HH w/o Children,Youth Beds HH w/o Children,CH Beds HH w/o Children,CH Beds HH w/ only Children,Victim Service Provider,Additional Federal Funding?,Additional Federal Funding: HUD-VASH,Additional Federal Funding: SSVF,Additional Federal Funding: GPD,Additional Federal Funding: GPD-BH,Additional Federal Funding: GPD-LD,Additional Federal Funding: GPD-HH,Additional Federal Funding: GPD-CT,Additional Federal Funding: GPD-SITH,Additional Federal Funding: GPD-TP,Additional Federal Funding: HCHV,Additional Federal Funding: HCHV-CRS,Additional Federal Funding: HCHV-SH,Additional Federal Funding: BCP,Additional Federal Funding: TLP,Additional Federal Funding: MGH,Additional Federal Funding: HOPWA,Additional Federal Funding: HOPWA-HMV,Additional Federal Funding: HOPWA-PH,Additional Federal Funding: HOPWA-STSF,Additional Federal Funding: HOPWA-TH,Additional Federal Funding: PIH,Additional Federal Funding: Other,Housing Type,McKinney- Vento,McKinney- Vento: Esg,McKinney- Vento: EsgEs,McKinney- Vento: EsgRrh,McKinney- Vento: Coc,McKinney- Vento: CocSh,McKinney- Vento: CocTh,McKinney- Vento: CocPsh,McKinney- Vento: CocRrh,McKinney- Vento: CocSro,McKinney- Vento: SpC,McKinney- Vento: S8,McKinney- Vento: SHP,McKinney- Vento: YHDP,Year-Round Beds,HMIS Beds HH w/ Children,HMIS Beds HH w/o Children,HMIS Beds HH w/ only Children,% of HMIS Beds HH with Children,% of HMIS Beds HH without Children,% of HMIS Beds HH w/ only Children,Total Seasonal Beds,Seasonal Beds Available in HMIS,Availability Start Date,Availability End Date,Overflow Beds,HMIS Overflow Beds,PIT Count,Total Beds,Utilization Rate
1251,373674,2019,PSH,Step Up on Second,CA0401 Permanent Supportive Housing,1328 2ND ST.,SANTA MONICA,CA,90401,5,0,3,SANTA MONICA,63384,C,,,0,0,16,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,16,0,16,0,0,1,0,0,0,,,0,0,16,16,1.0
2586,373678,2019,PSH,Step Up on Second,CA1112 Michael's Village,7160 SUNSET BLVD.,LOS ANGELES,CA,90046,4,4,3,HOLLYWOOD,62118,C,,,0,0,23,0,0,0,0,0,0,23,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,23,0,23,0,0,1,0,0,0,,,0,0,20,23,0.87
3142,376248,2019,PSH,Step Up on Second,CA1686 Step Up Los Angeles,1328 2ND ST.,SANTA MONICA,CA,90401,5,0,3,SANTA MONICA,63384,U,,,0,0,100,0,0,0,0,0,8,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,100,0,0,0,0,0,0,0,0,,,0,0,0,100,0.0
3087,373679,2019,PSH,Step Up on Second,Daniel's Village,2624 SANTA MONICA BLVD.,SANTA MONICA,CA,90404,5,0,3,SANTA MONICA,63384,C,,,0,0,7,0,0,0,0,0,7,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,7,0,7,0,0,1,0,0,0,,,0,0,4,7,0.57
1530,373675,2019,PSH,Step Up on Second,DHS Scattered Sites,1328 2ND ST.,SANTA MONICA,CA,90401,5,0,3,SANTA MONICA,63384,C,,,0,0,343,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,343,0,343,0,0,1,0,0,0,,,0,0,225,343,0.66
1529,373676,2019,PSH,Step Up on Second,DHS Step Up on Colorado,520 COLORADO AVE.,SANTA MONICA,CA,90401,5,0,3,SANTA MONICA,63384,C,,,0,0,32,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,32,0,32,0,0,1,0,0,0,,,0,0,31,32,0.97
1167,373673,2019,OPH,Step Up on Second,Homeless Program HACLA Section 8,1328 2ND ST.,SANTA MONICA,CA,90401,5,0,3,SANTA MONICA,63384,C,,,0,0,40,0,0,0,0,0,0,0,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,40,0,40,0,0,1,0,0,0,,,0,0,39,40,0.98
3275,376356,2019,PSH,Step Up on Second,Step Up on 26th,2621 26TH ST.,SANTA MONICA,CA,90405,5,0,3,SANTA MONICA,63384,U,,,0,0,5,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5,0,0,0,0,0,0,0,0,,,0,0,0,5,0.0
3089,373684,2019,PSH,Step Up on Second,Step Up on Second S+C PRA and PBV,1328 2ND ST.,SANTA MONICA,CA,90401,5,0,3,SANTA MONICA,63384,C,,,0,0,18,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,18,0,0,0,0,0,0,0,0,,,0,0,18,18,1.0
3090,373686,2019,PSH,Step Up on Second,Step Up on Vine,1057 VINE ST.,LOS ANGELES,CA,90038,4,13,3,MELROSE,62118,C,,,0,0,32,0,0,0,0,0,8,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,32,0,0,0,0,0,0,0,0,,,0,0,32,32,1.0
3088,373681,2019,PSH,Step Up on Second,The Tammy,1146 TAMARIND AVE.,LOS ANGELES,CA,90038,4,13,3,HOLLYWOOD,62118,C,,,0,0,7,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,7,0,0,0,0,0,0,0,0,,,0,0,6,7,0.86
2601,373173,2019,ES,Testimonial Community Love Center,CES Bridge Housing Program CBH,5721 S. WESTERN AVE.,LOS ANGELES,CA,90062,6,8,2,WEST VERNON,62118,C,Facility-based beds,,0,0,10,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,10,0,10,0,0,1,0,0,0,,,0,0,3,10,0.3
2557,373177,2019,ES,Testimonial Community Love Center,CES Bridge Housing Program CITY,5721 S. WESTERN AVE.,LOS ANGELES,CA,90062,6,8,2,WEST VERNON,62118,C,Facility-based beds,,0,0,10,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,10,0,10,0,0,1,0,0,0,,,0,0,2,10,0.2
2444,373180,2019,ES,Testimonial Community Love Center,CES Crisis Housing Program CBH,5721 S. WESTERN AVE.,LOS ANGELES,CA,90062,6,8,2,WEST VERNON,62118,C,Facility-based beds,,0,0,20,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,20,0,20,0,0,1,0,0,0,,,0,0,14,20,0.7
1496,373172,2019,ES,Testimonial Community Love Center,CES Crisis Housing Program CITY,5721 S. WESTERN AVE.,LOS ANGELES,CA,90062,6,8,2,WEST VERNON,62118,C,Facility-based beds,,0,0,20,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,20,0,20,0,0,1,0,0,0,,,0,0,19,20,0.95
3097,373182,2019,ES,Testimonial Community Love Center,DMH Interim Housing Program,5749 S. WESTERN AVE.,LOS ANGELES,CA,90062,6,8,2,WEST VERNON,62118,C,Facility-based beds,,36,10,72,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – clustered / multiple sites,No,No,No,No,No,No,No,No,No,No,No,No,No,No,108,36,72,0,1,1,0,0,0,,,0,0,98,108,0.91
3196,370696,2019,TH,The Amaad Institute,Amaad Transitional Housing,3958 S. NORMANDIE AVE.,LOS ANGELES,CA,90037,6,8,2,EXPOSITION PARK,62118,C,,,0,0,5,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5,0,5,0,0,1,0,0,0,,,0,0,5,5,1.0
3033,374912,2019,ES,The Congregational Church In Avalon,Ministry House,236 METROPOLE AVE,AVALON,CA,90704,8,0,4,AVALON,69037,C,Facility-based beds,,0,0,3,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3,0,0,0,0,0,0,0,0,,,0,0,3,3,1.0
3081,373120,2019,PSH,The Kindred Center,Supportive Housing Program,230 W. 101ST ST.,LOS ANGELES,CA,90003,6,8,2,VERMONT VISTA,62118,C,,,0,0,15,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,15,0,0,0,0,0,0,0,0,,,0,0,14,15,0.93
2552,372793,2019,ES,The Midnight Mission,CES Bridge Housing Program,601 S. SAN PEDRO ST.,LOS ANGELES,CA,90014,4,14,2,SKID ROW,62118,C,Facility-based beds,,0,0,29,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,29,0,29,0,0,1,0,0,0,,,0,0,27,29,0.93
1999,372768,2019,ES,The Midnight Mission,CES Crisis Housing Program,601 S. SAN PEDRO ST.,LOS ANGELES,CA,90014,4,14,2,SKID ROW,62118,C,Facility-based beds,,0,0,56,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,0,56,0,0,1,0,0,0,,,0,0,52,56,0.93
2985,376362,2019,ES,The Midnight Mission,Courtyard,601 S. SAN PEDRO ST.,LOS ANGELES,CA,90014,4,14,2,SKID ROW,62118,C,Facility-based beds,,0,0,104,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,104,0,0,0,0,0,0,0,0,,,0,0,104,104,1.0
2887,372846,2019,ES,The Midnight Mission,Healthy Living Program,601 S. SAN PEDRO ST.,LOS ANGELES,CA,90014,4,14,2,SKID ROW,62118,C,Facility-based beds,,0,0,176,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,176,0,176,0,0,1,0,0,0,,,0,0,150,176,0.85
2888,376359,2019,ES,The Midnight Mission,Homelight Family Living,601 S. SAN PEDRO ST.,LOS ANGELES,CA,90014,4,14,2,SKID ROW,62118,C,Facility-based beds,,40,11,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,40,0,0,0,0,0,0,0,0,,,0,0,38,40,0.95
3159,376462,2019,ES,The Midnight Mission,Winter Shelter Program SPA 4,601 S. SAN PEDRO ST.,LOS ANGELES,CA,90014,4,14,2,SKID ROW,62118,C,Facility-based beds,,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0,0,0,0,0,0,41,41,12/6/2018,3/31/2019,0,0,41,41,1.0
2185,373977,2019,PSH,The People Concern,CA0407 Lodge Shelter Plus Care,660 STANFORD AVE.,LOS ANGELES,CA,90021,4,14,2,SKID ROW,62118,C,,,0,0,14,0,0,0,0,0,0,14,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,14,0,14,0,0,1,0,0,0,,,0,0,14,14,1.0
1860,373979,2019,PSH,The People Concern,CA0408 Lodge Supportive Housing Program,660 STANFORD AVE.,LOS ANGELES,CA,90021,4,14,2,SKID ROW,62118,C,,,0,0,30,0,0,0,0,0,0,30,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,30,0,30,0,0,1,0,0,0,,,0,0,31,30,1.03
1210,373986,2019,PSH,The People Concern,CA0409 Lamp Lodge - Supportive Services,660 STANFORD AVE.,LOS ANGELES,CA,90021,4,14,2,SKID ROW,62118,C,,,0,0,12,0,0,0,0,0,0,12,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,12,0,12,0,0,1,0,0,0,,,0,0,12,12,1.0
2657,373992,2019,SH,The People Concern,CA0527 Westside Safe Haven - Residential Program,1751 CLOVERFIELD BLVD.,SANTA MONICA,CA,90404,5,0,3,SANTA MONICA,63384,C,,,0,0,25,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,25,0,25,0,0,1,0,0,0,,,0,0,23,25,0.92
2584,373994,2019,ES,The People Concern,CES Bridge Housing Program LAMP Village,527 CROCKER ST.,LOS ANGELES,CA,90013,4,14,2,SKID ROW,62118,C,Facility-based beds,,0,0,10,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,10,0,10,0,0,1,0,0,0,,,0,0,9,10,0.9
1490,373997,2019,ES,The People Concern,CES Bridge Housing Program Reserved Village,527 CROCKER ST.,LOS ANGELES,CA,90013,4,14,2,SKID ROW,62118,C,Facility-based beds,,0,0,20,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,20,0,20,0,0,1,0,0,0,,,0,0,15,20,0.75
2549,374008,2019,ES,The People Concern,CES Bridge Housing Program SPA 5,1447 16TH ST.,LOS ANGELES,CA,90404,5,0,3,SANTA MONICA,62118,C,Facility-based beds,,0,0,9,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,9,0,9,0,0,1,0,0,0,,,0,0,9,9,1.0
2445,374013,2019,ES,The People Concern,CES Crisis Housing Program CITY SPA 5,1447 16TH ST.,LOS ANGELES,CA,90404,5,0,3,SANTA MONICA,62118,C,Facility-based beds,,0,0,6,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6,0,6,0,0,1,0,0,0,,,0,0,6,6,1.0
2250,374016,2019,ES,The People Concern,CES Crisis Housing Program LAMP Village,527 CROCKER ST.,LOS ANGELES,CA,90013,4,14,2,SKID ROW,62118,C,Facility-based beds,,0,0,20,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,20,0,20,0,0,1,0,0,0,,,0,0,17,20,0.85
1637,374018,2019,RRH,The People Concern,CES RRH Individuals Center Blessed Sacrament SPA 4,6636 SELMA AVE.,LOS ANGELES,CA,90028,4,13,3,HOLLYWOOD,62118,C,,,0,0,35,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,35,0,35,0,0,1,0,0,0,,,0,0,35,35,1.0
1616,374020,2019,RRH,The People Concern,CES RRH Individuals Downtown Women Center SPA 4,442 S. SAN PEDRO ST.,LOS ANGELES,CA,90013,4,14,1,SKID ROW,62118,C,,,0,0,15,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,15,0,15,0,0,1,0,0,0,,,0,0,15,15,1.0
1618,374023,2019,RRH,The People Concern,CES RRH Individuals Good Shepherd SPA 4,1650 ROCKWOOD ST.,LOS ANGELES,CA,90026,4,13,1,HISTORIC FILIPINOTOWN,62118,C,,,0,0,22,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,22,0,22,0,0,1,0,0,0,,,0,0,22,22,1.0
1635,374026,2019,RRH,The People Concern,CES RRH Individuals LGBT SPA 4,1220 N. HIGHLAND AVE.,LOS ANGELES,CA,90038,4,4,3,MELROSE,62118,C,,,0,0,33,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,33,0,33,0,0,1,0,0,0,,,0,0,33,33,1.0
2684,374029,2019,RRH,The People Concern,CES RRH Individuals Proyecto Pastoral SPA 4,135 N. MISSION RD.,LOS ANGELES,CA,90033,4,14,1,WHOLESALE DISTRICT,62118,C,,,0,0,1,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,1,0,1,0,0,1,0,0,0,,,0,0,1,1,1.0
1607,374031,2019,RRH,The People Concern,CES RRH Individuals SPA 4,527 S. SAN PEDRO ST.,LOS ANGELES,CA,90013,4,14,2,SKID ROW,62118,C,,,0,0,88,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,88,0,88,0,0,1,0,0,0,,,0,0,88,88,1.0
2003,374037,2019,RRH,The People Concern,CES RRH Individuals SPA 5,1751 CLOVERFIELD BLVD.,SANTA MONICA,CA,90404,5,0,3,SANTA MONICA,63384,C,,,0,0,12,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,12,0,12,0,0,1,0,0,0,,,0,0,12,12,1.0
3295,374045,2019,ES,The People Concern,Cloverfield Daybreak Emergency Shelter,1751 CLOVERFIELD BLVD.,SANTA MONICA,CA,90404,5,0,3,SANTA MONICA,63384,C,Facility-based beds,,0,0,30,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,30,0,0,0,0,0,0,0,0,,,0,0,28,30,0.93
2795,374227,2019,PSH,The People Concern,DHS 127th Street Apartments,548 W. 127TH ST.,LOS ANGELES,CA,90044,8,15,2,HARBOR GATEWAY,62118,C,,,0,0,44,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,0,0,0,0,0,0,0,0,,,0,0,44,44,1.0
1638,374233,2019,ES,The People Concern,DHS Interim Housing SOLAR,4200 E. COMPTON BLVD.,COMPTON,CA,90221,6,0,2,UNINCORPORATED EAST RANCHO DOMINGUEZ,60804,C,Facility-based beds,,0,0,38,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38,0,38,0,0,1,0,0,0,,,0,0,31,38,0.82
3186,374237,2019,ES,The People Concern,DMH Interim Housing Cloverfield/Daybreak,1751 CLOVERFIELD BLVD.,SANTA MONICA,CA,90404,5,0,3,SANTA MONICA,63384,C,Facility-based beds,,0,0,9,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,9,0,9,0,0,1,0,0,0,,,0,0,8,9,0.89
1487,374373,2019,ES,The People Concern,DMH Interim Housing Samoshel,505 OLYMPIC BLVD.,SANTA MONICA,CA,90401,5,14,2,FASHION DISTRICT,63384,C,Facility-based beds,,0,0,10,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,10,0,10,0,0,1,0,0,0,,,0,0,11,10,1.1
3058,374378,2019,ES,The People Concern,DMH Interim Housing The Village,527 CROCKER ST.,LOS ANGELES,CA,90013,4,14,2,SKID ROW,62118,C,Facility-based beds,,0,0,7,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,7,0,7,0,0,1,0,0,0,,,0,0,7,7,1.0
2861,374647,2019,ES,The People Concern,El Puente Lot 5 Interim Housing,711 N. ALAMEDA ST.,LOS ANGELES,CA,90012,6,1,1,EL PUEBLO,62118,C,Facility-based beds,,0,0,45,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,0,45,0,0,1,0,0,0,,,0,0,39,45,0.87
2284,374649,2019,ES,The People Concern,Harm Reduction Emergency Shelter,527 S. SAN PEDRO ST.,LOS ANGELES,CA,90013,4,0,1,SKID ROW,62118,C,Facility-based beds,,0,0,16,0,0,0,0,0,0,0,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,16,0,16,0,0,1,0,0,0,,,0,0,9,16,0.56
1288,374651,2019,ES,The People Concern,HAUS,527 S. SAN PEDRO ST.,LOS ANGELES,CA,90057,4,14,2,SKID ROW,62118,C,Facility-based beds,,0,0,25,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,25,0,25,0,0,1,0,0,0,,,0,0,26,25,1.04
3128,374694,2019,PSH,The People Concern,Housing for Health Tiki Apartment,7308 MARBRISA AVE.,HUNTINGTON PARK,CA,90255,6,0,2,UNINCORPORATED FLORENCE-FIRESTONE,62118,C,,,13,5,35,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,48,0,0,0,0,0,0,0,0,,,0,0,48,48,1.0
3200,374552,2019,ES,The People Concern,Interim Housing Turning Point,1447 16TH ST.,LOS ANGELES,CA,90404,5,0,3,SANTA MONICA,62118,C,Facility-based beds,,0,0,55,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,0,0,0,0,0,0,0,0,,,0,0,49,55,0.89
2794,374231,2019,PSH,The People Concern,PBV 127th Street Apartments,548 W. 127TH ST.,LOS ANGELES,CA,90044,8,15,2,HARBOR GATEWAY,62118,C,,,2,1,39,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,0,0,0,0,0,0,0,0,,,0,0,41,41,1.0
2793,374770,2019,PSH,The People Concern,PBV El Segundo Apartments,535 W. EL SEGUNDO BLVD.,LOS ANGELES,CA,90061,8,15,2,HARBOR GATEWAY,62118,C,,,53,15,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,0,0,0,0,0,0,0,0,,,0,0,53,53,1.0
2796,374848,2019,PSH,The People Concern,PBV Mosaic Gardens at Westlake,111 S. LUCAS AVE.,LOS ANGELES,CA,90026,4,13,1,TEMPLE-BEAUDRY,62118,C,,,56,15,41,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,97,0,0,0,0,0,0,0,0,,,0,0,97,97,1.0
3185,374047,2019,TH,The People Concern,Samoshel Transitional Program,505 OLYMPIC BLVD.,SANTA MONICA,CA,90401,5,14,2,FASHION DISTRICT,63384,C,,,0,0,70,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,70,0,0,0,0,0,0,0,0,,,0,0,41,70,0.59
