user_id,signup_date,signup_cohort,activity_date,event_type,session_duration_sec,plan_type
C02784,2025-01-08,W02,2025-01-30,feature_use,134.5,pro
C02784,2025-01-08,W02,2025-02-11,feature_use,417.2,pro
C02784,2025-01-08,W02,2025-02-13,page_view,86.0,basic
C02784,2025-01-08,W02,2025-02-14,settings_change,40.7,basic
C02784,2025-01-08,W02,2025-02-17,page_view,97.5,free
C02784,2025-01-08,W02,2025-02-24,page_view,218.9,pro
C02784,2025-01-08,W02,2025-02-21,feature_use,184.1,free
C02784,2025-01-08,W02,2025-03-06,page_view,100.0,basic
C02784,2025-01-08,W02,2025-03-08,feature_use,71.0,free
C02784,2025-01-08,W02,2025-03-10,settings_change,425.7,basic
C02784,2025-01-08,W02,2025-03-11,feature_use,113.4,pro
C02784,2025-01-08,W02,2025-03-10,page_view,22.4,basic
C02784,2025-01-08,W02,2025-03-06,settings_change,319.1,pro
C02784,2025-01-08,W02,2025-03-11,page_view,61.2,basic
C02784,2025-01-08,W02,2025-03-07,page_view,134.3,free
C02784,2025-01-08,W02,2025-03-11,feature_use,91.3,basic
C02784,2025-01-08,W02,2025-03-22,feature_use,406.7,free
C02785,2025-01-01,W01,2025-01-05,feature_use,228.3,pro
C02785,2025-01-01,W01,2025-01-16,page_view,63.2,basic
C02785,2025-01-01,W01,2025-01-18,feature_use,107.8,free
C02785,2025-01-01,W01,2025-03-10,feature_use,1160.4,free
C02786,2025-03-12,W11,2025-03-12,feature_use,135.5,basic
C02787,2025-03-19,W12,2025-03-20,feature_use,157.2,free
C02787,2025-03-19,W12,2025-04-04,page_view,195.0,pro
C02787,2025-03-19,W12,2025-04-13,feature_use,92.2,basic
C02788,2025-01-08,W02,2025-01-09,feature_use,104.8,basic
C02788,2025-01-08,W02,2025-01-20,page_view,146.2,free
C02788,2025-01-08,W02,2025-01-16,page_view,127.4,basic
C02789,2025-02-19,W08,2025-02-21,page_view,34.5,basic
C02789,2025-02-19,W08,2025-02-23,page_view,209.9,free
C02789,2025-02-19,W08,2025-03-04,feature_use,62.5,free
C02789,2025-02-19,W08,2025-03-02,page_view,294.6,pro
C02789,2025-02-19,W08,2025-03-03,search,463.5,pro
C02789,2025-02-19,W08,2025-02-28,search,1424.3,free
C02789,2025-02-19,W08,2025-03-04,feature_use,25.4,free
C02789,2025-02-19,W08,2025-03-03,search,520.5,free
C02789,2025-02-19,W08,2025-03-10,page_view,27.6,pro
C02789,2025-02-19,W08,2025-03-07,feature_use,99.5,pro
C02790,2025-01-29,W05,2025-02-04,page_view,288.7,basic
C02790,2025-01-29,W05,2025-02-06,search,227.7,free
C02790,2025-01-29,W05,2025-02-07,page_view,479.0,basic
C02790,2025-01-29,W05,2025-03-20,feature_use,145.7,free
C02791,2025-03-12,W11,2025-03-12,search,51.6,free
C02791,2025-03-12,W11,2025-03-14,page_view,63.6,pro
C02791,2025-03-12,W11,2025-03-20,page_view,192.2,pro
C02791,2025-03-12,W11,2025-03-30,search,33.4,pro
C02791,2025-03-12,W11,2025-03-27,page_view,90.9,free
C02791,2025-03-12,W11,2025-03-26,page_view,107.0,free
C02792,2025-02-05,W06,2025-02-11,settings_change,48.2,basic
C02793,2025-01-22,W04,2025-01-23,page_view,162.2,free
C02793,2025-01-22,W04,2025-01-22,page_view,34.3,free
C02793,2025-01-22,W04,2025-01-31,search,163.1,free
C02793,2025-01-22,W04,2025-01-30,feature_use,252.4,free
C02793,2025-01-22,W04,2025-02-01,search,779.8,free
C02793,2025-01-22,W04,2025-02-07,page_view,886.3,free
C02793,2025-01-22,W04,2025-02-15,feature_use,55.6,basic
C02793,2025-01-22,W04,2025-02-16,search,1838.4,free
C02793,2025-01-22,W04,2025-02-18,page_view,572.0,free
C02793,2025-01-22,W04,2025-02-16,page_view,1218.2,pro
C02793,2025-01-22,W04,2025-02-14,page_view,348.9,pro
C02793,2025-01-22,W04,2025-02-18,search,14.3,basic
C02793,2025-01-22,W04,2025-02-23,page_view,377.5,free
C02793,2025-01-22,W04,2025-02-22,page_view,432.4,free
C02793,2025-01-22,W04,2025-02-21,search,40.8,free
C02794,2025-01-15,W03,2025-01-15,feature_use,107.2,free
C02794,2025-01-15,W03,2025-01-20,search,152.7,free
C02795,2025-03-12,W11,2025-03-17,feature_use,617.2,free
C02795,2025-03-12,W11,2025-04-02,page_view,14.6,free
C02795,2025-03-12,W11,2025-04-11,search,127.8,free
C02795,2025-03-12,W11,2025-04-13,page_view,126.5,basic
C02795,2025-03-12,W11,2025-04-15,search,83.8,free
C02795,2025-03-12,W11,2025-05-11,page_view,278.8,pro
C02795,2025-03-12,W11,2025-05-12,page_view,95.9,free
C02795,2025-03-12,W11,2025-05-07,feature_use,91.2,pro
C02796,2025-02-26,W09,2025-03-02,page_view,106.3,basic
C02796,2025-02-26,W09,2025-03-09,page_view,558.0,pro
C02796,2025-02-26,W09,2025-03-21,page_view,510.9,free
C02797,2025-01-29,W05,2025-01-31,page_view,234.0,free
C02797,2025-01-29,W05,2025-01-30,page_view,267.0,basic
C02797,2025-01-29,W05,2025-02-14,page_view,168.6,free
C02797,2025-01-29,W05,2025-02-16,feature_use,6.1,free
C02797,2025-01-29,W05,2025-04-19,page_view,88.9,free
C02798,2025-02-12,W07,2025-02-13,page_view,95.5,basic
C02798,2025-02-12,W07,2025-03-12,feature_use,66.9,basic
C02799,2025-03-19,W12,2025-03-20,page_view,136.2,free
C02799,2025-03-19,W12,2025-03-23,page_view,305.6,free
C02799,2025-03-19,W12,2025-03-29,feature_use,42.0,basic
C02799,2025-03-19,W12,2025-03-28,search,125.9,free
C02799,2025-03-19,W12,2025-03-30,page_view,383.9,free
C02799,2025-03-19,W12,2025-04-02,search,120.0,free
C02799,2025-03-19,W12,2025-04-10,search,173.2,free
C02799,2025-03-19,W12,2025-04-14,page_view,626.3,pro
C02799,2025-03-19,W12,2025-04-11,feature_use,438.4,free
C02799,2025-03-19,W12,2025-04-10,feature_use,420.9,pro
C02799,2025-03-19,W12,2025-04-13,page_view,87.9,free
C02799,2025-03-19,W12,2025-04-17,search,116.5,pro
C02799,2025-03-19,W12,2025-04-19,feature_use,95.2,free
C02799,2025-03-19,W12,2025-04-17,page_view,92.9,basic
C02799,2025-03-19,W12,2025-05-13,page_view,134.9,free
C02799,2025-03-19,W12,2025-05-20,page_view,280.8,free
C02800,2025-02-12,W07,2025-02-18,page_view,407.8,free
C02800,2025-02-12,W07,2025-03-01,page_view,128.5,pro
C02800,2025-02-12,W07,2025-03-16,page_view,696.0,pro
C02800,2025-02-12,W07,2025-04-20,feature_use,153.3,free
C02800,2025-02-12,W07,2025-04-19,page_view,49.3,free
C02800,2025-02-12,W07,2025-04-16,search,149.3,free
C02801,2025-02-12,W07,2025-02-15,search,1020.4,free
C02801,2025-02-12,W07,2025-02-13,feature_use,163.8,basic
C02801,2025-02-12,W07,2025-02-13,search,334.6,free
C02801,2025-02-12,W07,2025-02-25,feature_use,16.3,free
C02802,2025-02-19,W08,2025-02-21,feature_use,79.8,free
C02802,2025-02-19,W08,2025-03-16,page_view,16.3,free
C02802,2025-02-19,W08,2025-03-23,page_view,353.0,free
C02802,2025-02-19,W08,2025-03-23,page_view,100.6,free
C02802,2025-02-19,W08,2025-05-10,page_view,490.6,free
C02802,2025-02-19,W08,2025-05-11,page_view,1026.1,free
C02803,2025-01-15,W03,2025-01-21,page_view,580.8,basic
C02803,2025-01-15,W03,2025-01-19,search,97.6,basic
C02803,2025-01-15,W03,2025-01-16,feature_use,44.6,pro
C02804,2025-01-01,W01,2025-01-03,page_view,281.9,pro
C02804,2025-01-01,W01,2025-01-31,page_view,39.2,free
C02804,2025-01-01,W01,2025-01-30,page_view,340.0,free
C02804,2025-01-01,W01,2025-01-29,page_view,844.8,free
C02804,2025-01-01,W01,2025-02-01,page_view,241.0,free
C02804,2025-01-01,W01,2025-01-29,feature_use,94.9,free
C02804,2025-01-01,W01,2025-02-04,page_view,956.1,pro
C02804,2025-01-01,W01,2025-03-13,page_view,31.2,basic
C02805,2025-01-22,W04,2025-01-28,page_view,196.4,free
C02805,2025-01-22,W04,2025-01-25,page_view,193.0,free
C02805,2025-01-22,W04,2025-03-09,page_view,468.0,basic
C02806,2025-01-01,W01,2025-01-05,feature_use,407.4,basic
C02806,2025-01-01,W01,2025-01-03,search,24.8,free
C02806,2025-01-01,W01,2025-01-13,settings_change,138.3,basic
C02806,2025-01-01,W01,2025-01-21,search,113.9,pro
C02806,2025-01-01,W01,2025-01-20,search,442.4,free
C02806,2025-01-01,W01,2025-02-05,feature_use,50.0,free
C02807,2025-01-22,W04,2025-01-23,feature_use,578.8,free
C02807,2025-01-22,W04,2025-02-25,feature_use,546.9,free
C02808,2025-03-12,W11,2025-03-15,settings_change,200.9,pro
C02808,2025-03-12,W11,2025-03-14,settings_change,32.2,free
C02809,2025-01-08,W02,2025-01-08,settings_change,74.3,basic
C02809,2025-01-08,W02,2025-02-01,page_view,199.9,free
C02809,2025-01-08,W02,2025-02-23,search,177.6,basic
C02810,2025-02-19,W08,2025-02-24,search,583.9,basic
C02810,2025-02-19,W08,2025-02-19,search,184.6,basic
C02810,2025-02-19,W08,2025-04-26,page_view,112.3,free
C02810,2025-02-19,W08,2025-04-28,settings_change,275.7,pro
C02810,2025-02-19,W08,2025-04-26,feature_use,58.6,basic
C02811,2025-02-05,W06,2025-02-08,search,171.7,free
C02812,2025-01-29,W05,2025-01-30,page_view,224.9,basic
C02812,2025-01-29,W05,2025-03-04,page_view,241.2,basic
C02812,2025-01-29,W05,2025-03-10,page_view,405.1,basic
C02812,2025-01-29,W05,2025-03-06,page_view,78.2,free
C02813,2025-01-08,W02,2025-01-09,page_view,45.8,basic
C02813,2025-01-08,W02,2025-01-22,page_view,149.9,pro
C02813,2025-01-08,W02,2025-01-25,page_view,32.8,free
C02813,2025-01-08,W02,2025-03-12,feature_use,90.2,free
C02814,2025-03-05,W10,2025-03-08,page_view,1049.2,free
C02814,2025-03-05,W10,2025-03-24,page_view,557.6,basic
C02814,2025-03-05,W10,2025-04-15,page_view,199.5,basic
C02815,2025-01-15,W03,2025-01-18,page_view,253.7,pro
C02815,2025-01-15,W03,2025-01-18,page_view,52.0,free
C02815,2025-01-15,W03,2025-01-23,feature_use,627.0,basic
C02815,2025-01-15,W03,2025-01-22,page_view,279.7,free
C02815,2025-01-15,W03,2025-01-23,page_view,579.8,free
C02815,2025-01-15,W03,2025-02-15,feature_use,172.6,free
C02815,2025-01-15,W03,2025-03-13,feature_use,237.1,pro
C02815,2025-01-15,W03,2025-03-13,page_view,241.3,free
C02815,2025-01-15,W03,2025-03-13,page_view,103.7,pro
C02815,2025-01-15,W03,2025-03-14,feature_use,22.5,basic
C02816,2025-02-26,W09,2025-03-01,page_view,256.2,basic
C02816,2025-02-26,W09,2025-03-01,search,624.9,pro
C02816,2025-02-26,W09,2025-03-01,page_view,165.6,free
C02816,2025-02-26,W09,2025-03-16,page_view,182.3,free
C02816,2025-02-26,W09,2025-03-20,page_view,86.6,pro
C02816,2025-02-26,W09,2025-03-26,settings_change,113.5,basic
C02816,2025-02-26,W09,2025-03-28,search,84.1,free
C02816,2025-02-26,W09,2025-03-28,search,83.9,pro
C02816,2025-02-26,W09,2025-05-10,page_view,29.0,basic
C02816,2025-02-26,W09,2025-05-15,page_view,44.0,free
C02816,2025-02-26,W09,2025-05-14,feature_use,118.5,pro
C02817,2025-01-29,W05,2025-02-02,page_view,67.6,basic
C02817,2025-01-29,W05,2025-01-29,page_view,30.1,basic
C02817,2025-01-29,W05,2025-02-12,page_view,67.3,free
C02817,2025-01-29,W05,2025-02-21,page_view,73.1,pro
C02818,2025-01-08,W02,2025-01-11,page_view,172.7,free
C02818,2025-01-08,W02,2025-02-12,search,773.4,basic
C02819,2025-01-01,W01,2025-01-05,feature_use,187.0,free
C02820,2025-01-29,W05,2025-02-01,feature_use,38.3,basic
C02820,2025-01-29,W05,2025-02-02,feature_use,295.0,basic
C02820,2025-01-29,W05,2025-03-15,settings_change,286.7,free
C02820,2025-01-29,W05,2025-03-18,page_view,136.4,basic
C02820,2025-01-29,W05,2025-03-14,page_view,192.1,pro
C02820,2025-01-29,W05,2025-03-20,page_view,46.5,pro
C02821,2025-01-15,W03,2025-01-20,page_view,69.4,pro
C02821,2025-01-15,W03,2025-01-16,feature_use,55.7,pro
C02821,2025-01-15,W03,2025-01-16,page_view,311.2,basic
C02821,2025-01-15,W03,2025-01-26,feature_use,421.1,free
C02821,2025-01-15,W03,2025-01-24,page_view,51.1,basic
C02821,2025-01-15,W03,2025-01-27,feature_use,146.2,free
C02821,2025-01-15,W03,2025-01-24,page_view,279.7,free
C02821,2025-01-15,W03,2025-01-24,page_view,252.0,basic
C02821,2025-01-15,W03,2025-03-25,feature_use,422.8,free
C02821,2025-01-15,W03,2025-03-19,feature_use,106.6,basic
C02821,2025-01-15,W03,2025-03-24,feature_use,86.1,basic
C02821,2025-01-15,W03,2025-04-02,page_view,103.0,pro
C02822,2025-01-29,W05,2025-01-31,page_view,56.5,basic
C02822,2025-01-29,W05,2025-02-18,feature_use,250.8,free
C02823,2025-02-19,W08,2025-02-22,feature_use,102.0,free
C02823,2025-02-19,W08,2025-02-27,page_view,149.3,basic
C02824,2025-01-22,W04,2025-01-24,feature_use,113.1,free
C02825,2025-02-05,W06,2025-02-06,settings_change,10.9,basic
C02825,2025-02-05,W06,2025-02-19,page_view,227.2,free
C02825,2025-02-05,W06,2025-02-25,page_view,216.8,free
C02826,2025-02-19,W08,2025-02-21,settings_change,100.1,basic
C02826,2025-02-19,W08,2025-02-23,feature_use,13.0,basic
C02826,2025-02-19,W08,2025-02-23,page_view,91.3,free
C02826,2025-02-19,W08,2025-02-19,feature_use,113.5,pro
C02826,2025-02-19,W08,2025-02-27,page_view,167.0,pro
C02826,2025-02-19,W08,2025-03-21,feature_use,115.7,basic
C02826,2025-02-19,W08,2025-04-26,page_view,1069.9,free
C02826,2025-02-19,W08,2025-04-26,feature_use,389.6,free
C02827,2025-01-15,W03,2025-01-19,page_view,35.4,basic
C02827,2025-01-15,W03,2025-01-15,feature_use,153.3,free
C02827,2025-01-15,W03,2025-01-15,page_view,134.5,free
C02827,2025-01-15,W03,2025-01-16,page_view,135.5,pro
C02828,2025-03-05,W10,2025-03-09,search,160.0,free
C02828,2025-03-05,W10,2025-03-10,feature_use,75.8,basic
C02828,2025-03-05,W10,2025-03-31,page_view,43.8,pro
C02828,2025-03-05,W10,2025-03-29,search,196.8,basic
C02829,2025-03-19,W12,2025-03-20,feature_use,193.7,free
C02829,2025-03-19,W12,2025-03-25,page_view,213.5,free
C02829,2025-03-19,W12,2025-03-23,feature_use,143.8,basic
C02829,2025-03-19,W12,2025-03-22,page_view,1090.4,free
C02829,2025-03-19,W12,2025-04-18,feature_use,141.6,pro
C02829,2025-03-19,W12,2025-04-22,page_view,1112.8,basic
C02829,2025-03-19,W12,2025-05-26,page_view,146.9,free
C02829,2025-03-19,W12,2025-05-24,page_view,39.6,free
C02829,2025-03-19,W12,2025-05-24,search,114.1,free
C02829,2025-03-19,W12,2025-05-27,feature_use,225.3,free
C02829,2025-03-19,W12,2025-05-27,page_view,98.1,basic
C02830,2025-02-19,W08,2025-02-20,search,103.5,basic
C02830,2025-02-19,W08,2025-04-10,feature_use,43.7,pro
C02831,2025-01-01,W01,2025-01-01,feature_use,975.6,free
C02831,2025-01-01,W01,2025-01-05,page_view,123.8,free
C02831,2025-01-01,W01,2025-01-26,feature_use,146.9,free
C02831,2025-01-01,W01,2025-01-26,feature_use,291.9,free
C02831,2025-01-01,W01,2025-02-09,page_view,101.6,free
C02831,2025-01-01,W01,2025-02-08,page_view,365.7,free
C02832,2025-03-05,W10,2025-03-08,search,80.3,basic
C02833,2025-01-22,W04,2025-01-24,page_view,625.6,basic
C02833,2025-01-22,W04,2025-01-26,feature_use,67.3,free
C02833,2025-01-22,W04,2025-01-30,feature_use,352.6,free
C02833,2025-01-22,W04,2025-01-31,feature_use,333.2,basic
C02833,2025-01-22,W04,2025-02-02,feature_use,129.9,pro
C02833,2025-01-22,W04,2025-03-08,feature_use,28.4,free
C02833,2025-01-22,W04,2025-03-06,search,73.8,basic
C02834,2025-02-05,W06,2025-02-11,feature_use,113.3,free
C02834,2025-02-05,W06,2025-02-16,page_view,30.3,basic
C02834,2025-02-05,W06,2025-02-18,feature_use,399.0,free
C02834,2025-02-05,W06,2025-02-18,page_view,21.7,basic
C02835,2025-03-12,W11,2025-03-17,page_view,229.5,free
C02835,2025-03-12,W11,2025-04-09,page_view,453.9,free
C02836,2025-01-22,W04,2025-01-25,search,16.2,free
C02836,2025-01-22,W04,2025-02-03,page_view,1111.6,pro
C02836,2025-01-22,W04,2025-02-02,search,52.0,basic
C02836,2025-01-22,W04,2025-01-30,page_view,1770.7,free
C02836,2025-01-22,W04,2025-02-11,feature_use,246.1,basic
C02836,2025-01-22,W04,2025-02-12,page_view,235.8,pro
C02836,2025-01-22,W04,2025-04-13,page_view,174.3,free
C02837,2025-02-12,W07,2025-02-13,page_view,130.1,pro
C02837,2025-02-12,W07,2025-02-19,feature_use,169.3,free
C02837,2025-02-12,W07,2025-02-23,page_view,64.5,free
C02837,2025-02-12,W07,2025-02-28,feature_use,297.1,free
C02837,2025-02-12,W07,2025-03-04,page_view,96.6,basic
C02837,2025-02-12,W07,2025-02-27,feature_use,62.8,free
C02837,2025-02-12,W07,2025-02-28,page_view,68.5,pro
C02837,2025-02-12,W07,2025-03-17,search,565.6,pro
C02837,2025-02-12,W07,2025-03-12,page_view,380.1,basic
C02837,2025-02-12,W07,2025-03-16,feature_use,190.2,free
C02837,2025-02-12,W07,2025-03-26,page_view,201.1,basic
C02837,2025-02-12,W07,2025-03-26,search,346.8,free
C02837,2025-02-12,W07,2025-03-28,feature_use,264.6,free
C02837,2025-02-12,W07,2025-03-27,feature_use,262.9,pro
C02838,2025-01-22,W04,2025-01-26,search,20.0,free
C02838,2025-01-22,W04,2025-01-24,page_view,160.6,free
C02838,2025-01-22,W04,2025-02-04,feature_use,384.1,pro
C02839,2025-02-05,W06,2025-02-09,search,101.5,free
C02839,2025-02-05,W06,2025-02-17,page_view,212.8,pro
C02839,2025-02-05,W06,2025-03-16,page_view,461.2,pro
C02839,2025-02-05,W06,2025-03-17,search,717.3,free
C02839,2025-02-05,W06,2025-03-23,search,119.9,basic
C02839,2025-02-05,W06,2025-03-23,search,260.3,basic
C02839,2025-02-05,W06,2025-03-20,search,35.2,basic
C02839,2025-02-05,W06,2025-03-19,page_view,144.9,free
C02839,2025-02-05,W06,2025-03-19,page_view,237.0,basic
C02840,2025-03-05,W10,2025-03-11,feature_use,371.1,basic
C02840,2025-03-05,W10,2025-03-23,feature_use,136.7,basic
C02840,2025-03-05,W10,2025-03-22,feature_use,262.2,basic
C02840,2025-03-05,W10,2025-05-13,feature_use,199.0,free
C02840,2025-03-05,W10,2025-05-20,page_view,270.7,free
C02840,2025-03-05,W10,2025-05-16,page_view,71.4,free
C02841,2025-01-22,W04,2025-01-23,feature_use,394.9,free
C02841,2025-01-22,W04,2025-01-22,page_view,3236.4,basic
C02841,2025-01-22,W04,2025-01-24,search,92.9,basic
C02841,2025-01-22,W04,2025-01-25,feature_use,57.5,basic
C02841,2025-01-22,W04,2025-01-30,page_view,152.6,free
C02841,2025-01-22,W04,2025-02-23,page_view,157.7,pro
C02842,2025-02-05,W06,2025-02-09,feature_use,251.0,basic
C02842,2025-02-05,W06,2025-02-10,page_view,152.2,free
C02842,2025-02-05,W06,2025-02-11,search,27.7,free
C02842,2025-02-05,W06,2025-03-05,page_view,445.0,free
C02842,2025-02-05,W06,2025-03-10,page_view,1007.1,pro
C02843,2025-02-19,W08,2025-02-25,feature_use,200.5,basic
C02843,2025-02-19,W08,2025-02-22,feature_use,77.7,basic
C02843,2025-02-19,W08,2025-04-18,settings_change,41.2,free
C02844,2025-01-08,W02,2025-01-09,page_view,757.8,pro
C02844,2025-01-08,W02,2025-01-13,feature_use,102.9,free
C02844,2025-01-08,W02,2025-01-18,feature_use,80.0,basic
C02844,2025-01-08,W02,2025-01-18,page_view,52.7,free
C02844,2025-01-08,W02,2025-01-15,feature_use,376.9,free
C02844,2025-01-08,W02,2025-01-20,page_view,45.6,free
C02844,2025-01-08,W02,2025-01-21,feature_use,351.3,free
C02844,2025-01-08,W02,2025-01-19,feature_use,261.1,free
C02844,2025-01-08,W02,2025-02-13,feature_use,428.1,free
C02844,2025-01-08,W02,2025-02-17,page_view,60.3,free
C02844,2025-01-08,W02,2025-02-23,feature_use,38.2,basic
C02844,2025-01-08,W02,2025-02-23,search,287.5,free
C02845,2025-01-29,W05,2025-02-04,search,267.8,basic
C02845,2025-01-29,W05,2025-01-30,feature_use,335.8,basic
C02845,2025-01-29,W05,2025-02-08,feature_use,498.7,free
C02845,2025-01-29,W05,2025-02-22,feature_use,75.9,basic
C02845,2025-01-29,W05,2025-02-23,page_view,246.7,free
C02845,2025-01-29,W05,2025-02-24,page_view,34.2,pro
C02845,2025-01-29,W05,2025-02-28,feature_use,26.9,pro
C02845,2025-01-29,W05,2025-04-03,page_view,31.8,pro
C02846,2025-03-19,W12,2025-03-24,settings_change,118.4,pro
C02846,2025-03-19,W12,2025-05-08,page_view,25.3,pro
C02846,2025-03-19,W12,2025-05-09,page_view,300.2,basic
C02846,2025-03-19,W12,2025-05-11,page_view,756.6,basic
C02846,2025-03-19,W12,2025-05-11,page_view,255.9,basic
C02846,2025-03-19,W12,2025-05-13,feature_use,48.0,free
C02847,2025-02-12,W07,2025-02-15,page_view,85.0,free
C02847,2025-02-12,W07,2025-03-01,page_view,91.9,free
C02847,2025-02-12,W07,2025-03-24,feature_use,231.2,free
C02848,2025-01-29,W05,2025-01-29,page_view,41.1,free
C02848,2025-01-29,W05,2025-02-11,search,341.4,pro
C02849,2025-02-12,W07,2025-02-13,page_view,65.5,free
C02849,2025-02-12,W07,2025-02-15,page_view,79.3,free
C02849,2025-02-12,W07,2025-03-19,page_view,93.6,pro
C02850,2025-01-15,W03,2025-01-16,feature_use,965.6,basic
C02850,2025-01-15,W03,2025-03-25,page_view,178.3,free
C02851,2025-03-12,W11,2025-03-16,feature_use,203.0,free
C02852,2025-01-22,W04,2025-01-25,page_view,175.3,free
C02852,2025-01-22,W04,2025-01-28,page_view,328.9,basic
C02852,2025-01-22,W04,2025-02-04,feature_use,37.1,free
C02852,2025-01-22,W04,2025-04-10,page_view,1255.3,free
C02853,2025-01-29,W05,2025-01-31,settings_change,40.8,basic
C02853,2025-01-29,W05,2025-03-03,feature_use,461.7,free
C02853,2025-01-29,W05,2025-03-12,page_view,183.8,basic
C02854,2025-03-19,W12,2025-03-21,feature_use,300.9,pro
C02855,2025-03-12,W11,2025-03-13,settings_change,21.8,free
C02855,2025-03-12,W11,2025-05-19,page_view,109.2,free
C02856,2025-01-15,W03,2025-01-19,page_view,30.2,pro
C02856,2025-01-15,W03,2025-01-21,page_view,511.6,basic
C02857,2025-02-05,W06,2025-02-07,page_view,178.1,basic
C02857,2025-02-05,W06,2025-02-13,settings_change,162.4,free
C02857,2025-02-05,W06,2025-02-16,search,76.5,basic
C02857,2025-02-05,W06,2025-02-15,feature_use,44.1,free
C02857,2025-02-05,W06,2025-04-04,page_view,460.0,free
C02857,2025-02-05,W06,2025-04-07,feature_use,107.0,pro
C02857,2025-02-05,W06,2025-04-04,settings_change,131.3,free
C02857,2025-02-05,W06,2025-04-02,page_view,528.4,pro
C02858,2025-03-05,W10,2025-03-07,page_view,2421.9,pro
C02858,2025-03-05,W10,2025-03-09,feature_use,300.1,basic
C02858,2025-03-05,W10,2025-03-09,search,230.1,free
C02858,2025-03-05,W10,2025-03-09,page_view,106.6,basic
C02858,2025-03-05,W10,2025-03-05,feature_use,47.0,pro
C02858,2025-03-05,W10,2025-03-10,feature_use,181.6,pro
C02858,2025-03-05,W10,2025-04-12,page_view,209.4,basic
C02859,2025-03-19,W12,2025-03-23,settings_change,97.7,free
C02860,2025-02-12,W07,2025-02-12,page_view,73.6,free
C02860,2025-02-12,W07,2025-03-31,feature_use,226.0,basic
C02861,2025-02-05,W06,2025-02-05,page_view,83.7,pro
C02861,2025-02-05,W06,2025-03-20,search,377.8,pro
C02862,2025-02-05,W06,2025-02-10,feature_use,106.4,pro
C02863,2025-01-29,W05,2025-02-04,feature_use,794.4,free
C02863,2025-01-29,W05,2025-02-12,search,116.8,basic
C02863,2025-01-29,W05,2025-02-13,page_view,275.6,basic
C02863,2025-01-29,W05,2025-03-01,feature_use,17.8,free
C02863,2025-01-29,W05,2025-03-04,search,674.4,free
C02863,2025-01-29,W05,2025-03-03,feature_use,232.0,pro
C02864,2025-02-05,W06,2025-02-11,search,199.1,basic
C02864,2025-02-05,W06,2025-02-10,feature_use,62.6,free
C02864,2025-02-05,W06,2025-02-07,page_view,102.6,free
C02864,2025-02-05,W06,2025-02-07,feature_use,115.3,basic
C02864,2025-02-05,W06,2025-02-13,page_view,87.0,basic
C02865,2025-02-05,W06,2025-02-10,search,41.7,pro
C02865,2025-02-05,W06,2025-02-28,page_view,81.9,pro
C02865,2025-02-05,W06,2025-03-24,page_view,268.9,free
C02866,2025-03-05,W10,2025-03-10,page_view,246.3,basic
C02866,2025-03-05,W10,2025-03-06,page_view,38.9,free
C02866,2025-03-05,W10,2025-03-11,page_view,330.8,free
C02866,2025-03-05,W10,2025-04-02,page_view,53.7,basic
C02867,2025-02-19,W08,2025-02-19,feature_use,456.1,free
C02867,2025-02-19,W08,2025-03-04,page_view,125.6,free
C02867,2025-02-19,W08,2025-03-12,page_view,52.4,pro
C02867,2025-02-19,W08,2025-03-12,feature_use,111.7,basic
C02867,2025-02-19,W08,2025-03-22,page_view,116.5,free
C02867,2025-02-19,W08,2025-03-25,feature_use,132.3,free
C02868,2025-01-01,W01,2025-01-06,page_view,321.6,pro
C02869,2025-01-08,W02,2025-01-08,feature_use,383.6,basic
C02869,2025-01-08,W02,2025-01-14,page_view,153.2,free
C02870,2025-02-05,W06,2025-02-07,page_view,33.6,free
C02871,2025-02-05,W06,2025-02-09,feature_use,67.8,basic
C02871,2025-02-05,W06,2025-03-11,feature_use,169.4,free
C02871,2025-02-05,W06,2025-03-31,search,14.8,free
C02872,2025-02-12,W07,2025-02-16,page_view,179.5,free
C02873,2025-01-01,W01,2025-01-04,settings_change,44.0,pro
C02873,2025-01-01,W01,2025-01-05,settings_change,619.0,free
C02874,2025-02-05,W06,2025-02-06,page_view,4042.9,free
C02875,2025-02-19,W08,2025-02-23,page_view,91.5,free
C02875,2025-02-19,W08,2025-02-23,page_view,209.4,basic
C02875,2025-02-19,W08,2025-02-23,page_view,29.3,free
C02876,2025-01-15,W03,2025-01-20,feature_use,87.7,free
C02876,2025-01-15,W03,2025-01-18,page_view,531.4,basic
C02876,2025-01-15,W03,2025-02-10,search,104.2,free
C02876,2025-01-15,W03,2025-02-24,page_view,1334.2,free
C02876,2025-01-15,W03,2025-04-06,feature_use,204.9,basic
C02877,2025-01-22,W04,2025-01-22,page_view,236.9,pro
C02878,2025-01-01,W01,2025-01-03,search,306.5,basic
C02878,2025-01-01,W01,2025-01-03,page_view,144.4,free
C02878,2025-01-01,W01,2025-02-27,page_view,148.4,free
C02879,2025-01-15,W03,2025-01-16,search,375.7,basic
C02879,2025-01-15,W03,2025-01-17,page_view,23.6,pro
C02879,2025-01-15,W03,2025-02-06,page_view,452.9,free
C02879,2025-01-15,W03,2025-02-09,feature_use,11.4,free
C02879,2025-01-15,W03,2025-02-10,page_view,78.9,basic
C02879,2025-01-15,W03,2025-02-12,search,263.5,free
C02879,2025-01-15,W03,2025-02-12,feature_use,195.5,free
C02879,2025-01-15,W03,2025-02-16,settings_change,114.3,basic
