user_id,signup_date,device,channel,stage,timestamp,reached
U03600,2025-02-05,desktop,email,landing_page,2025-02-05 00:00:00,True
U03600,2025-02-05,desktop,email,signup,2025-02-05 00:00:36,True
U03600,2025-02-05,desktop,email,product_view,2025-02-05 00:02:21,True
U03600,2025-02-05,desktop,email,add_to_cart,2025-02-05 00:05:22,False
U03601,2025-01-25,desktop,paid_search,landing_page,2025-01-25 00:00:00,True
U03601,2025-01-25,desktop,paid_search,signup,2025-01-25 00:03:54,True
U03601,2025-01-25,desktop,paid_search,product_view,2025-01-25 00:04:54,True
U03601,2025-01-25,desktop,paid_search,add_to_cart,2025-01-25 00:06:33,True
U03601,2025-01-25,desktop,paid_search,purchase,2025-01-25 00:07:00,True
U03602,2025-02-06,mobile,email,landing_page,2025-02-06 00:00:00,True
U03602,2025-02-06,mobile,email,signup,2025-02-06 00:00:49,True
U03602,2025-02-06,mobile,email,product_view,2025-02-06 00:04:26,False
U03603,2025-01-01,desktop,email,landing_page,2025-01-01 00:00:00,True
U03603,2025-01-01,desktop,email,signup,2025-01-01 00:00:18,True
U03603,2025-01-01,desktop,email,product_view,2025-01-01 00:03:52,True
U03603,2025-01-01,desktop,email,add_to_cart,2025-01-01 00:05:06,True
U03603,2025-01-01,desktop,email,purchase,2025-01-01 00:06:08,True
U03604,2025-05-23,mobile,organic,landing_page,2025-05-23 00:00:00,True
U03604,2025-05-23,mobile,organic,signup,2025-05-23 00:02:15,False
U03605,2025-02-06,mobile,email,landing_page,2025-02-06 00:00:00,True
U03605,2025-02-06,mobile,email,signup,2025-02-06 00:00:36,False
U03606,2025-05-21,mobile,organic,landing_page,2025-05-21 00:00:00,True
U03606,2025-05-21,mobile,organic,signup,2025-05-21 00:00:46,False
U03607,2025-05-16,mobile,paid_search,landing_page,2025-05-16 00:00:00,True
U03607,2025-05-16,mobile,paid_search,signup,2025-05-16 00:09:12,False
U03608,2025-05-13,desktop,paid_search,landing_page,2025-05-13 00:00:00,True
U03608,2025-05-13,desktop,paid_search,signup,2025-05-13 00:04:31,True
U03608,2025-05-13,desktop,paid_search,product_view,2025-05-13 00:06:52,True
U03608,2025-05-13,desktop,paid_search,add_to_cart,2025-05-13 00:09:20,False
U03609,2025-05-08,mobile,organic,landing_page,2025-05-08 00:00:00,True
U03609,2025-05-08,mobile,organic,signup,2025-05-08 00:04:19,False
U03610,2025-05-07,desktop,social,landing_page,2025-05-07 00:00:00,True
U03610,2025-05-07,desktop,social,signup,2025-05-07 00:05:20,False
U03611,2025-01-01,mobile,social,landing_page,2025-01-01 00:00:00,True
U03611,2025-01-01,mobile,social,signup,2025-01-01 00:09:41,False
U03612,2025-06-13,desktop,organic,landing_page,2025-06-13 00:00:00,True
U03612,2025-06-13,desktop,organic,signup,2025-06-13 00:03:20,True
U03612,2025-06-13,desktop,organic,product_view,2025-06-13 00:04:54,True
U03612,2025-06-13,desktop,organic,add_to_cart,2025-06-13 00:04:56,False
U03613,2025-02-04,mobile,email,landing_page,2025-02-04 00:00:00,True
U03613,2025-02-04,mobile,email,signup,2025-02-04 00:02:10,False
U03614,2025-04-14,tablet,social,landing_page,2025-04-14 00:00:00,True
U03614,2025-04-14,tablet,social,signup,2025-04-14 00:03:41,True
U03614,2025-04-14,tablet,social,product_view,2025-04-14 00:07:37,True
U03614,2025-04-14,tablet,social,add_to_cart,2025-04-14 00:09:51,True
U03614,2025-04-14,tablet,social,purchase,2025-04-14 00:10:18,False
U03615,2025-01-23,mobile,paid_search,landing_page,2025-01-23 00:00:00,True
U03615,2025-01-23,mobile,paid_search,signup,2025-01-23 00:02:46,False
U03616,2025-01-09,mobile,organic,landing_page,2025-01-09 00:00:00,True
U03616,2025-01-09,mobile,organic,signup,2025-01-09 00:02:35,False
U03617,2025-02-03,mobile,email,landing_page,2025-02-03 00:00:00,True
U03617,2025-02-03,mobile,email,signup,2025-02-03 00:01:43,False
U03618,2025-06-23,desktop,email,landing_page,2025-06-23 00:00:00,True
U03618,2025-06-23,desktop,email,signup,2025-06-23 00:01:06,True
U03618,2025-06-23,desktop,email,product_view,2025-06-23 00:01:28,True
U03618,2025-06-23,desktop,email,add_to_cart,2025-06-23 00:02:03,True
U03618,2025-06-23,desktop,email,purchase,2025-06-23 00:10:42,True
U03619,2025-05-08,tablet,organic,landing_page,2025-05-08 00:00:00,True
U03619,2025-05-08,tablet,organic,signup,2025-05-08 00:01:52,True
U03619,2025-05-08,tablet,organic,product_view,2025-05-08 00:06:26,False
U03620,2025-01-04,desktop,organic,landing_page,2025-01-04 00:00:00,True
U03620,2025-01-04,desktop,organic,signup,2025-01-04 00:00:47,False
U03621,2025-06-07,tablet,email,landing_page,2025-06-07 00:00:00,True
U03621,2025-06-07,tablet,email,signup,2025-06-07 00:13:31,True
U03621,2025-06-07,tablet,email,product_view,2025-06-07 00:14:04,False
U03622,2025-04-12,mobile,social,landing_page,2025-04-12 00:00:00,True
U03622,2025-04-12,mobile,social,signup,2025-04-12 00:00:45,True
U03622,2025-04-12,mobile,social,product_view,2025-04-12 00:02:39,True
U03622,2025-04-12,mobile,social,add_to_cart,2025-04-12 00:04:07,True
U03622,2025-04-12,mobile,social,purchase,2025-04-12 00:06:06,False
U03623,2025-03-16,mobile,organic,landing_page,2025-03-16 00:00:00,True
U03623,2025-03-16,mobile,organic,signup,2025-03-16 00:00:55,True
U03623,2025-03-16,mobile,organic,product_view,2025-03-16 00:02:56,True
U03623,2025-03-16,mobile,organic,add_to_cart,2025-03-16 00:03:24,False
U03624,2025-04-09,mobile,social,landing_page,2025-04-09 00:00:00,True
U03624,2025-04-09,mobile,social,signup,2025-04-09 00:01:00,True
U03624,2025-04-09,mobile,social,product_view,2025-04-09 00:03:28,False
U03625,2025-03-13,mobile,paid_search,landing_page,2025-03-13 00:00:00,True
U03625,2025-03-13,mobile,paid_search,signup,2025-03-13 00:01:00,False
U03626,2025-01-03,mobile,email,landing_page,2025-01-03 00:00:00,True
U03626,2025-01-03,mobile,email,signup,2025-01-03 00:02:04,False
U03627,2025-05-22,desktop,organic,landing_page,2025-05-22 00:00:00,True
U03627,2025-05-22,desktop,organic,signup,2025-05-22 00:05:05,True
U03627,2025-05-22,desktop,organic,product_view,2025-05-22 00:07:12,True
U03627,2025-05-22,desktop,organic,add_to_cart,2025-05-22 00:07:55,False
U03628,2025-06-22,mobile,paid_search,landing_page,2025-06-22 00:00:00,True
U03628,2025-06-22,mobile,paid_search,signup,2025-06-22 00:03:02,True
U03628,2025-06-22,mobile,paid_search,product_view,2025-06-22 00:03:17,False
U03629,2025-02-03,mobile,organic,landing_page,2025-02-03 00:00:00,True
U03629,2025-02-03,mobile,organic,signup,2025-02-03 00:03:22,False
U03630,2025-02-14,tablet,referral,landing_page,2025-02-14 00:00:00,True
U03630,2025-02-14,tablet,referral,signup,2025-02-14 00:05:16,False
U03631,2025-03-02,mobile,email,landing_page,2025-03-02 00:00:00,True
U03631,2025-03-02,mobile,email,signup,2025-03-02 00:02:19,False
U03632,2025-03-24,desktop,social,landing_page,2025-03-24 00:00:00,True
U03632,2025-03-24,desktop,social,signup,2025-03-24 00:00:51,True
U03632,2025-03-24,desktop,social,product_view,2025-03-24 00:06:52,False
U03633,2025-05-03,desktop,social,landing_page,2025-05-03 00:00:00,True
U03633,2025-05-03,desktop,social,signup,2025-05-03 00:01:39,True
U03633,2025-05-03,desktop,social,product_view,2025-05-03 00:02:35,True
U03633,2025-05-03,desktop,social,add_to_cart,2025-05-03 00:02:58,False
U03634,2025-04-12,mobile,paid_search,landing_page,2025-04-12 00:00:00,True
U03634,2025-04-12,mobile,paid_search,signup,2025-04-12 00:02:51,False
U03635,2025-01-16,desktop,referral,landing_page,2025-01-16 00:00:00,True
U03635,2025-01-16,desktop,referral,signup,2025-01-16 00:00:13,False
U03636,2025-03-07,desktop,organic,landing_page,2025-03-07 00:00:00,True
U03636,2025-03-07,desktop,organic,signup,2025-03-07 00:06:58,True
U03636,2025-03-07,desktop,organic,product_view,2025-03-07 00:08:34,False
U03637,2025-06-17,mobile,email,landing_page,2025-06-17 00:00:00,True
U03637,2025-06-17,mobile,email,signup,2025-06-17 00:00:32,False
U03638,2025-05-25,mobile,organic,landing_page,2025-05-25 00:00:00,True
U03638,2025-05-25,mobile,organic,signup,2025-05-25 00:01:55,True
U03638,2025-05-25,mobile,organic,product_view,2025-05-25 00:10:58,True
U03638,2025-05-25,mobile,organic,add_to_cart,2025-05-25 00:14:14,True
U03638,2025-05-25,mobile,organic,purchase,2025-05-25 00:15:07,True
U03639,2025-04-29,mobile,paid_search,landing_page,2025-04-29 00:00:00,True
U03639,2025-04-29,mobile,paid_search,signup,2025-04-29 00:00:11,False
U03640,2025-06-11,desktop,paid_search,landing_page,2025-06-11 00:00:00,True
U03640,2025-06-11,desktop,paid_search,signup,2025-06-11 00:03:58,True
U03640,2025-06-11,desktop,paid_search,product_view,2025-06-11 00:04:23,True
U03640,2025-06-11,desktop,paid_search,add_to_cart,2025-06-11 00:04:59,False
U03641,2025-05-04,mobile,email,landing_page,2025-05-04 00:00:00,True
U03641,2025-05-04,mobile,email,signup,2025-05-04 00:02:54,True
U03641,2025-05-04,mobile,email,product_view,2025-05-04 00:03:12,True
U03641,2025-05-04,mobile,email,add_to_cart,2025-05-04 00:03:25,False
U03642,2025-05-24,desktop,email,landing_page,2025-05-24 00:00:00,True
U03642,2025-05-24,desktop,email,signup,2025-05-24 00:05:45,False
U03643,2025-04-12,mobile,social,landing_page,2025-04-12 00:00:00,True
U03643,2025-04-12,mobile,social,signup,2025-04-12 00:01:02,False
U03644,2025-03-07,desktop,paid_search,landing_page,2025-03-07 00:00:00,True
U03644,2025-03-07,desktop,paid_search,signup,2025-03-07 00:00:47,False
U03645,2025-01-13,mobile,referral,landing_page,2025-01-13 00:00:00,True
U03645,2025-01-13,mobile,referral,signup,2025-01-13 00:01:31,False
U03646,2025-04-21,mobile,organic,landing_page,2025-04-21 00:00:00,True
U03646,2025-04-21,mobile,organic,signup,2025-04-21 00:00:53,True
U03646,2025-04-21,mobile,organic,product_view,2025-04-21 00:01:03,True
U03646,2025-04-21,mobile,organic,add_to_cart,2025-04-21 00:03:24,False
U03647,2025-06-08,desktop,email,landing_page,2025-06-08 00:00:00,True
U03647,2025-06-08,desktop,email,signup,2025-06-08 00:06:13,False
U03648,2025-02-03,mobile,social,landing_page,2025-02-03 00:00:00,True
U03648,2025-02-03,mobile,social,signup,2025-02-03 00:01:34,True
U03648,2025-02-03,mobile,social,product_view,2025-02-03 00:04:27,True
U03648,2025-02-03,mobile,social,add_to_cart,2025-02-03 00:05:09,False
U03649,2025-02-08,mobile,paid_search,landing_page,2025-02-08 00:00:00,True
U03649,2025-02-08,mobile,paid_search,signup,2025-02-08 00:00:29,True
U03649,2025-02-08,mobile,paid_search,product_view,2025-02-08 00:00:48,True
U03649,2025-02-08,mobile,paid_search,add_to_cart,2025-02-08 00:01:21,False
U03650,2025-05-16,desktop,organic,landing_page,2025-05-16 00:00:00,True
U03650,2025-05-16,desktop,organic,signup,2025-05-16 00:01:21,True
U03650,2025-05-16,desktop,organic,product_view,2025-05-16 00:04:03,True
U03650,2025-05-16,desktop,organic,add_to_cart,2025-05-16 00:04:17,False
U03651,2025-04-30,mobile,paid_search,landing_page,2025-04-30 00:00:00,True
U03651,2025-04-30,mobile,paid_search,signup,2025-04-30 00:03:24,False
U03652,2025-05-06,desktop,organic,landing_page,2025-05-06 00:00:00,True
U03652,2025-05-06,desktop,organic,signup,2025-05-06 00:01:17,False
U03653,2025-02-24,tablet,organic,landing_page,2025-02-24 00:00:00,True
U03653,2025-02-24,tablet,organic,signup,2025-02-24 00:02:32,False
U03654,2025-01-27,mobile,organic,landing_page,2025-01-27 00:00:00,True
U03654,2025-01-27,mobile,organic,signup,2025-01-27 00:01:47,False
U03655,2025-04-28,desktop,paid_search,landing_page,2025-04-28 00:00:00,True
U03655,2025-04-28,desktop,paid_search,signup,2025-04-28 00:01:16,True
U03655,2025-04-28,desktop,paid_search,product_view,2025-04-28 00:02:57,True
U03655,2025-04-28,desktop,paid_search,add_to_cart,2025-04-28 00:03:24,True
U03655,2025-04-28,desktop,paid_search,purchase,2025-04-28 00:20:34,False
U03656,2025-02-22,mobile,social,landing_page,2025-02-22 00:00:00,True
U03656,2025-02-22,mobile,social,signup,2025-02-22 00:03:35,False
U03657,2025-02-08,desktop,email,landing_page,2025-02-08 00:00:00,True
U03657,2025-02-08,desktop,email,signup,2025-02-08 00:01:39,True
U03657,2025-02-08,desktop,email,product_view,2025-02-08 00:02:32,True
U03657,2025-02-08,desktop,email,add_to_cart,2025-02-08 00:05:12,True
U03657,2025-02-08,desktop,email,purchase,2025-02-08 00:05:48,True
U03658,2025-03-06,desktop,organic,landing_page,2025-03-06 00:00:00,True
U03658,2025-03-06,desktop,organic,signup,2025-03-06 00:03:57,True
U03658,2025-03-06,desktop,organic,product_view,2025-03-06 00:07:33,True
U03658,2025-03-06,desktop,organic,add_to_cart,2025-03-06 00:09:01,False
U03659,2025-05-25,tablet,paid_search,landing_page,2025-05-25 00:00:00,True
U03659,2025-05-25,tablet,paid_search,signup,2025-05-25 00:01:51,True
U03659,2025-05-25,tablet,paid_search,product_view,2025-05-25 00:07:59,True
U03659,2025-05-25,tablet,paid_search,add_to_cart,2025-05-25 00:08:15,False
U03660,2025-06-07,mobile,paid_search,landing_page,2025-06-07 00:00:00,True
U03660,2025-06-07,mobile,paid_search,signup,2025-06-07 00:00:07,False
U03661,2025-01-13,mobile,paid_search,landing_page,2025-01-13 00:00:00,True
U03661,2025-01-13,mobile,paid_search,signup,2025-01-13 00:00:53,True
U03661,2025-01-13,mobile,paid_search,product_view,2025-01-13 00:02:21,True
U03661,2025-01-13,mobile,paid_search,add_to_cart,2025-01-13 00:03:20,False
U03662,2025-01-21,desktop,email,landing_page,2025-01-21 00:00:00,True
U03662,2025-01-21,desktop,email,signup,2025-01-21 00:00:37,False
U03663,2025-05-27,desktop,social,landing_page,2025-05-27 00:00:00,True
U03663,2025-05-27,desktop,social,signup,2025-05-27 00:10:36,True
U03663,2025-05-27,desktop,social,product_view,2025-05-27 00:13:57,True
U03663,2025-05-27,desktop,social,add_to_cart,2025-05-27 00:19:22,False
U03664,2025-02-22,tablet,email,landing_page,2025-02-22 00:00:00,True
U03664,2025-02-22,tablet,email,signup,2025-02-22 00:02:36,False
U03665,2025-01-19,desktop,paid_search,landing_page,2025-01-19 00:00:00,True
U03665,2025-01-19,desktop,paid_search,signup,2025-01-19 00:01:23,False
U03666,2025-02-26,desktop,social,landing_page,2025-02-26 00:00:00,True
U03666,2025-02-26,desktop,social,signup,2025-02-26 00:01:02,True
U03666,2025-02-26,desktop,social,product_view,2025-02-26 00:01:10,False
U03667,2025-01-25,mobile,paid_search,landing_page,2025-01-25 00:00:00,True
U03667,2025-01-25,mobile,paid_search,signup,2025-01-25 00:04:00,False
U03668,2025-01-31,mobile,email,landing_page,2025-01-31 00:00:00,True
U03668,2025-01-31,mobile,email,signup,2025-01-31 00:07:06,True
U03668,2025-01-31,mobile,email,product_view,2025-01-31 00:10:02,True
U03668,2025-01-31,mobile,email,add_to_cart,2025-01-31 00:10:21,True
U03668,2025-01-31,mobile,email,purchase,2025-01-31 00:13:09,False
U03669,2025-03-22,mobile,referral,landing_page,2025-03-22 00:00:00,True
U03669,2025-03-22,mobile,referral,signup,2025-03-22 00:01:26,False
U03670,2025-01-23,desktop,social,landing_page,2025-01-23 00:00:00,True
U03670,2025-01-23,desktop,social,signup,2025-01-23 00:02:54,False
U03671,2025-02-01,desktop,email,landing_page,2025-02-01 00:00:00,True
U03671,2025-02-01,desktop,email,signup,2025-02-01 00:03:18,True
U03671,2025-02-01,desktop,email,product_view,2025-02-01 00:04:04,True
U03671,2025-02-01,desktop,email,add_to_cart,2025-02-01 00:08:55,True
U03671,2025-02-01,desktop,email,purchase,2025-02-01 00:09:30,True
U03672,2025-03-15,desktop,organic,landing_page,2025-03-15 00:00:00,True
U03672,2025-03-15,desktop,organic,signup,2025-03-15 00:04:54,True
U03672,2025-03-15,desktop,organic,product_view,2025-03-15 00:07:43,True
U03672,2025-03-15,desktop,organic,add_to_cart,2025-03-15 00:07:50,True
U03672,2025-03-15,desktop,organic,purchase,2025-03-15 00:09:52,False
U03673,2025-01-10,tablet,referral,landing_page,2025-01-10 00:00:00,True
U03673,2025-01-10,tablet,referral,signup,2025-01-10 00:00:52,True
U03673,2025-01-10,tablet,referral,product_view,2025-01-10 00:02:15,True
U03673,2025-01-10,tablet,referral,add_to_cart,2025-01-10 00:03:15,False
U03674,2025-02-23,desktop,organic,landing_page,2025-02-23 00:00:00,True
U03674,2025-02-23,desktop,organic,signup,2025-02-23 00:00:16,True
U03674,2025-02-23,desktop,organic,product_view,2025-02-23 00:02:07,True
U03674,2025-02-23,desktop,organic,add_to_cart,2025-02-23 00:02:31,True
U03674,2025-02-23,desktop,organic,purchase,2025-02-23 00:04:17,True
U03675,2025-02-21,mobile,organic,landing_page,2025-02-21 00:00:00,True
U03675,2025-02-21,mobile,organic,signup,2025-02-21 00:08:54,False
U03676,2025-05-28,mobile,organic,landing_page,2025-05-28 00:00:00,True
U03676,2025-05-28,mobile,organic,signup,2025-05-28 00:00:37,False
U03677,2025-06-09,mobile,referral,landing_page,2025-06-09 00:00:00,True
U03677,2025-06-09,mobile,referral,signup,2025-06-09 00:01:53,True
U03677,2025-06-09,mobile,referral,product_view,2025-06-09 00:03:56,True
U03677,2025-06-09,mobile,referral,add_to_cart,2025-06-09 00:04:00,False
U03678,2025-04-24,tablet,email,landing_page,2025-04-24 00:00:00,True
U03678,2025-04-24,tablet,email,signup,2025-04-24 00:01:45,True
U03678,2025-04-24,tablet,email,product_view,2025-04-24 00:04:11,True
U03678,2025-04-24,tablet,email,add_to_cart,2025-04-24 00:04:49,True
U03678,2025-04-24,tablet,email,purchase,2025-04-24 00:05:14,True
U03679,2025-01-14,desktop,referral,landing_page,2025-01-14 00:00:00,True
U03679,2025-01-14,desktop,referral,signup,2025-01-14 00:06:57,True
U03679,2025-01-14,desktop,referral,product_view,2025-01-14 00:07:52,False
U03680,2025-06-27,desktop,email,landing_page,2025-06-27 00:00:00,True
U03680,2025-06-27,desktop,email,signup,2025-06-27 00:00:40,False
U03681,2025-06-05,mobile,paid_search,landing_page,2025-06-05 00:00:00,True
U03681,2025-06-05,mobile,paid_search,signup,2025-06-05 00:01:20,True
U03681,2025-06-05,mobile,paid_search,product_view,2025-06-05 00:02:00,True
U03681,2025-06-05,mobile,paid_search,add_to_cart,2025-06-05 00:11:30,False
U03682,2025-04-20,desktop,referral,landing_page,2025-04-20 00:00:00,True
U03682,2025-04-20,desktop,referral,signup,2025-04-20 00:01:20,True
U03682,2025-04-20,desktop,referral,product_view,2025-04-20 00:03:13,True
U03682,2025-04-20,desktop,referral,add_to_cart,2025-04-20 00:03:32,False
U03683,2025-02-22,mobile,referral,landing_page,2025-02-22 00:00:00,True
U03683,2025-02-22,mobile,referral,signup,2025-02-22 00:01:08,False
U03684,2025-06-01,mobile,paid_search,landing_page,2025-06-01 00:00:00,True
U03684,2025-06-01,mobile,paid_search,signup,2025-06-01 00:02:48,True
U03684,2025-06-01,mobile,paid_search,product_view,2025-06-01 00:02:54,True
U03684,2025-06-01,mobile,paid_search,add_to_cart,2025-06-01 00:04:31,False
U03685,2025-03-20,tablet,organic,landing_page,2025-03-20 00:00:00,True
U03685,2025-03-20,tablet,organic,signup,2025-03-20 00:03:12,True
U03685,2025-03-20,tablet,organic,product_view,2025-03-20 00:06:24,True
U03685,2025-03-20,tablet,organic,add_to_cart,2025-03-20 00:07:17,False
U03686,2025-01-22,desktop,social,landing_page,2025-01-22 00:00:00,True
U03686,2025-01-22,desktop,social,signup,2025-01-22 00:01:45,False
U03687,2025-01-30,tablet,referral,landing_page,2025-01-30 00:00:00,True
U03687,2025-01-30,tablet,referral,signup,2025-01-30 00:04:30,True
U03687,2025-01-30,tablet,referral,product_view,2025-01-30 00:06:32,True
U03687,2025-01-30,tablet,referral,add_to_cart,2025-01-30 00:06:50,False
U03688,2025-01-04,desktop,email,landing_page,2025-01-04 00:00:00,True
U03688,2025-01-04,desktop,email,signup,2025-01-04 00:01:14,True
U03688,2025-01-04,desktop,email,product_view,2025-01-04 00:02:42,True
U03688,2025-01-04,desktop,email,add_to_cart,2025-01-04 00:03:23,True
U03688,2025-01-04,desktop,email,purchase,2025-01-04 00:03:31,False
U03689,2025-02-28,mobile,email,landing_page,2025-02-28 00:00:00,True
U03689,2025-02-28,mobile,email,signup,2025-02-28 00:00:39,False
U03690,2025-01-08,desktop,referral,landing_page,2025-01-08 00:00:00,True
U03690,2025-01-08,desktop,referral,signup,2025-01-08 00:04:07,True
U03690,2025-01-08,desktop,referral,product_view,2025-01-08 00:04:39,True
U03690,2025-01-08,desktop,referral,add_to_cart,2025-01-08 00:04:56,False
U03691,2025-01-12,mobile,email,landing_page,2025-01-12 00:00:00,True
U03691,2025-01-12,mobile,email,signup,2025-01-12 00:03:44,False
U03692,2025-04-29,desktop,email,landing_page,2025-04-29 00:00:00,True
U03692,2025-04-29,desktop,email,signup,2025-04-29 00:01:36,False
U03693,2025-06-08,tablet,social,landing_page,2025-06-08 00:00:00,True
U03693,2025-06-08,tablet,social,signup,2025-06-08 00:02:31,True
U03693,2025-06-08,tablet,social,product_view,2025-06-08 00:02:43,False
U03694,2025-02-03,tablet,organic,landing_page,2025-02-03 00:00:00,True
U03694,2025-02-03,tablet,organic,signup,2025-02-03 00:01:52,False
U03695,2025-03-23,tablet,social,landing_page,2025-03-23 00:00:00,True
U03695,2025-03-23,tablet,social,signup,2025-03-23 00:03:56,True
U03695,2025-03-23,tablet,social,product_view,2025-03-23 00:05:05,False
U03696,2025-04-08,desktop,paid_search,landing_page,2025-04-08 00:00:00,True
U03696,2025-04-08,desktop,paid_search,signup,2025-04-08 00:04:44,True
U03696,2025-04-08,desktop,paid_search,product_view,2025-04-08 00:07:32,True
U03696,2025-04-08,desktop,paid_search,add_to_cart,2025-04-08 00:09:55,False
U03697,2025-05-07,mobile,email,landing_page,2025-05-07 00:00:00,True
U03697,2025-05-07,mobile,email,signup,2025-05-07 00:01:01,False
U03698,2025-03-16,mobile,paid_search,landing_page,2025-03-16 00:00:00,True
U03698,2025-03-16,mobile,paid_search,signup,2025-03-16 00:03:08,True
U03698,2025-03-16,mobile,paid_search,product_view,2025-03-16 00:04:40,True
U03698,2025-03-16,mobile,paid_search,add_to_cart,2025-03-16 00:08:15,False
U03699,2025-04-15,desktop,organic,landing_page,2025-04-15 00:00:00,True
U03699,2025-04-15,desktop,organic,signup,2025-04-15 00:00:21,False
U03700,2025-02-18,desktop,organic,landing_page,2025-02-18 00:00:00,True
U03700,2025-02-18,desktop,organic,signup,2025-02-18 00:04:48,False
U03701,2025-03-20,desktop,social,landing_page,2025-03-20 00:00:00,True
U03701,2025-03-20,desktop,social,signup,2025-03-20 00:01:38,False
U03702,2025-04-03,desktop,paid_search,landing_page,2025-04-03 00:00:00,True
U03702,2025-04-03,desktop,paid_search,signup,2025-04-03 00:06:11,True
U03702,2025-04-03,desktop,paid_search,product_view,2025-04-03 00:11:31,True
U03702,2025-04-03,desktop,paid_search,add_to_cart,2025-04-03 00:15:02,False
U03703,2025-06-03,mobile,paid_search,landing_page,2025-06-03 00:00:00,True
U03703,2025-06-03,mobile,paid_search,signup,2025-06-03 00:01:13,True
U03703,2025-06-03,mobile,paid_search,product_view,2025-06-03 00:01:15,False
U03704,2025-01-18,tablet,organic,landing_page,2025-01-18 00:00:00,True
U03704,2025-01-18,tablet,organic,signup,2025-01-18 00:04:24,False
U03705,2025-04-06,desktop,paid_search,landing_page,2025-04-06 00:00:00,True
U03705,2025-04-06,desktop,paid_search,signup,2025-04-06 00:05:48,True
U03705,2025-04-06,desktop,paid_search,product_view,2025-04-06 00:08:19,False
U03706,2025-02-07,mobile,organic,landing_page,2025-02-07 00:00:00,True
U03706,2025-02-07,mobile,organic,signup,2025-02-07 00:02:39,False
U03707,2025-03-28,tablet,paid_search,landing_page,2025-03-28 00:00:00,True
U03707,2025-03-28,tablet,paid_search,signup,2025-03-28 00:03:47,True
U03707,2025-03-28,tablet,paid_search,product_view,2025-03-28 00:07:51,False
U03708,2025-03-29,desktop,paid_search,landing_page,2025-03-29 00:00:00,True
U03708,2025-03-29,desktop,paid_search,signup,2025-03-29 00:00:58,True
U03708,2025-03-29,desktop,paid_search,product_view,2025-03-29 00:04:32,False
U03709,2025-02-19,mobile,paid_search,landing_page,2025-02-19 00:00:00,True
U03709,2025-02-19,mobile,paid_search,signup,2025-02-19 00:02:23,False
U03710,2025-01-08,mobile,paid_search,landing_page,2025-01-08 00:00:00,True
U03710,2025-01-08,mobile,paid_search,signup,2025-01-08 00:00:20,True
U03710,2025-01-08,mobile,paid_search,product_view,2025-01-08 00:00:42,False
U03711,2025-06-18,mobile,organic,landing_page,2025-06-18 00:00:00,True
U03711,2025-06-18,mobile,organic,signup,2025-06-18 00:01:53,False
U03712,2025-05-14,desktop,email,landing_page,2025-05-14 00:00:00,True
U03712,2025-05-14,desktop,email,signup,2025-05-14 00:00:58,False
U03713,2025-03-10,mobile,paid_search,landing_page,2025-03-10 00:00:00,True
U03713,2025-03-10,mobile,paid_search,signup,2025-03-10 00:01:38,False
U03714,2025-06-21,desktop,organic,landing_page,2025-06-21 00:00:00,True
U03714,2025-06-21,desktop,organic,signup,2025-06-21 00:00:51,False
U03715,2025-05-01,mobile,organic,landing_page,2025-05-01 00:00:00,True
U03715,2025-05-01,mobile,organic,signup,2025-05-01 00:00:20,False
U03716,2025-03-05,desktop,paid_search,landing_page,2025-03-05 00:00:00,True
U03716,2025-03-05,desktop,paid_search,signup,2025-03-05 00:02:35,False
U03717,2025-06-06,tablet,organic,landing_page,2025-06-06 00:00:00,True
U03717,2025-06-06,tablet,organic,signup,2025-06-06 00:01:55,True
U03717,2025-06-06,tablet,organic,product_view,2025-06-06 00:04:45,True
U03717,2025-06-06,tablet,organic,add_to_cart,2025-06-06 00:05:32,False
U03718,2025-06-05,desktop,organic,landing_page,2025-06-05 00:00:00,True
U03718,2025-06-05,desktop,organic,signup,2025-06-05 00:01:44,False
U03719,2025-05-19,desktop,social,landing_page,2025-05-19 00:00:00,True
U03719,2025-05-19,desktop,social,signup,2025-05-19 00:03:51,True
U03719,2025-05-19,desktop,social,product_view,2025-05-19 00:04:40,False
U03720,2025-05-01,mobile,social,landing_page,2025-05-01 00:00:00,True
U03720,2025-05-01,mobile,social,signup,2025-05-01 00:00:46,True
U03720,2025-05-01,mobile,social,product_view,2025-05-01 00:01:27,True
U03720,2025-05-01,mobile,social,add_to_cart,2025-05-01 00:02:59,False
U03721,2025-03-06,desktop,paid_search,landing_page,2025-03-06 00:00:00,True
U03721,2025-03-06,desktop,paid_search,signup,2025-03-06 00:01:08,False
U03722,2025-04-17,mobile,email,landing_page,2025-04-17 00:00:00,True
U03722,2025-04-17,mobile,email,signup,2025-04-17 00:03:29,False
U03723,2025-05-27,tablet,organic,landing_page,2025-05-27 00:00:00,True
U03723,2025-05-27,tablet,organic,signup,2025-05-27 00:04:53,True
U03723,2025-05-27,tablet,organic,product_view,2025-05-27 00:04:57,True
U03723,2025-05-27,tablet,organic,add_to_cart,2025-05-27 00:08:16,False
U03724,2025-05-17,mobile,referral,landing_page,2025-05-17 00:00:00,True
U03724,2025-05-17,mobile,referral,signup,2025-05-17 00:02:05,True
U03724,2025-05-17,mobile,referral,product_view,2025-05-17 00:04:56,False
U03725,2025-06-04,desktop,organic,landing_page,2025-06-04 00:00:00,True
U03725,2025-06-04,desktop,organic,signup,2025-06-04 00:00:52,False
