PlayerID,Team,Number,FirstName,LastName,Position,Status,Height_in,Weight_lbs,BirthDate,College,Experience,FantasyPosition,Active,PositionCategory,Name,Age,ExperienceString,BirthDateString,PhotoUrl,ByeWeek,UpcomingGameOpponent,UpcomingGameWeek,ShortName,AverageDraftPosition,DepthPositionCategory,DepthPosition,DepthOrder,DepthDisplayOrder,CurrentTeam,CollegeDraftTeam,CollegeDraftYear,CollegeDraftRound,CollegeDraftPick,IsUndraftedFreeAgent,HeightFeet,HeightInches,UpcomingOpponentRank,UpcomingOpponentPositionRank,CurrentStatus,UpcomingSalary,FantasyAlarmPlayerID,SportRadarPlayerID,RotoworldPlayerID,RotoWirePlayerID,StatsPlayerID,SportsDirectPlayerID,XmlTeamPlayerID,FanDuelPlayerID,DraftKingsPlayerID,YahooPlayerID,InjuryStatus,InjuryBodyPart,InjuryStartDate,InjuryNotes,FanDuelName,DraftKingsName,YahooName,FantasyPositionDepthOrder,InjuryPractice,InjuryPracticeDescription,DeclaredInactive,UpcomingFanDuelSalary,UpcomingDraftKingsSalary,UpcomingYahooSalary,TeamID,GlobalTeamID,FantasyDraftPlayerID,FantasyDraftName,UsaTodayPlayerID,UsaTodayHeadshotUrl,UsaTodayHeadshotNoBackgroundUrl,UsaTodayHeadshotUpdated,UsaTodayHeadshotNoBackgroundUpdated,PlayerSeason,LatestNews
14536,SEA,3,Russell,Wilson,QB,Active,61,215.00,1988-11-29T05:00:00,Wisconsin,9,QB,TRUE,OFF,Russell Wilson,32,9th Season,29-Nov-88,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14536.png,6,LAR,0,R.Wilson,47.4,Scrambled,Scrambled,1,1,SEA,SEA,2012,3,76,FALSE,5,11,1,1,Scrambled,,302699,409d4cac-ee90-4470-9710-ebe671678339,7460,8043,401534,36238,17722,22015,401534,25785,Scrambled,Scrambled,,Scrambled,Russell Wilson,Russell Wilson,Russell Wilson,1,Scrambled,Scrambled,FALSE,,,,30,30,401534,Russell Wilson,8158616,http://cdn.usatsimg.com/api/download/?imageID=14883282,http://cdn.usatsimg.com/api/download/?imageID=14883283,2020-09-05T16:02:44,2020-09-05T16:02:47,,[]
19956,SEA,4,Michael,Dickson,P,Active,74,208.00,1996-01-04T05:00:00,Texas,3,P,TRUE,ST,Michael Dickson,25,3rd Season,4-Jan-96,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19956.png,6,LAR,0,M.Dickson,,Scrambled,Scrambled,,,SEA,SEA,2018,5,150,FALSE,6,2,1,5,Scrambled,,305993,d1ae3222-8892-49bc-bb3e-0bcd7c74522e,13265,12481,,93448,,,884283,31119,Scrambled,Scrambled,,Scrambled,,Michael Dickson,,,Scrambled,Scrambled,FALSE,,,,30,30,,,8158433,http://cdn.usatsimg.com/api/download/?imageID=12054765,http://cdn.usatsimg.com/api/download/?imageID=12145056,2019-01-25T15:01:56,2019-02-11T12:44:16,,[]
17215,SEA,5,Jason,Myers,K,Active,61,190.00,1991-05-12T00:00:00,Marist,6,K,TRUE,ST,Jason Myers,29,6th Season,12-May-91,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/17215.png,6,LAR,0,J.Myers,169.5,Scrambled,Scrambled,1,1007,SEA,JAX,2015,,,TRUE,5,11,1,5,Scrambled,,303203,7af4c94b-529b-4403-ab66-2bfed3fcf0c7,10436,10157,518088,63776,,60745,518088,28378,Scrambled,Scrambled,,Scrambled,Jason Myers,Jason Myers,Jason Myers,1,Scrambled,Scrambled,FALSE,,,,30,30,,,8158533,http://cdn.usatsimg.com/api/download/?imageID=14882549,http://cdn.usatsimg.com/api/download/?imageID=14882550,2020-09-05T12:59:39,2020-09-05T12:59:45,,[]
20044,SEA,6,Alex,McGough,QB,Practice Squad,75,214.00,1995-11-19T00:00:00,Florida International,2,QB,TRUE,OFF,Alex McGough,25,2nd Season,19-Nov-95,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20044.png,6,LAR,0,A.McGough,1417.2,Scrambled,Scrambled,,,SEA,SEA,2018,7,222,FALSE,6,3,1,1,Scrambled,,306043,b47fe0b2-e002-42a7-ab84-4b9e61adc9e3,,13003,824864,82347,,54507,824864,31190,Scrambled,Scrambled,,Scrambled,Alex McGough,Alex McGough,Alex McGough,4,Scrambled,Scrambled,FALSE,,,,30,30,824864,Alex McGough,6433901,http://cdn.usatsimg.com/api/download/?imageID=13196339,http://cdn.usatsimg.com/api/download/?imageID=13231893,2019-08-12T14:47:51,2019-08-19T13:09:25,,[]
14895,SEA,7,Geno,Smith,QB,Active,75,221.00,1990-10-10T04:00:00,West Virginia,8,QB,TRUE,OFF,Geno Smith,30,8th Season,10-Oct-90,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14895.png,6,LAR,0,G.Smith,503,Scrambled,Scrambled,2,1,SEA,NYJ,2013,2,39,FALSE,6,3,1,1,Scrambled,,302766,cfc93f5e-105e-4a5e-88d3-f4279893cfa8,8326,8743,513856,41907,18888,26483,513856,26662,Scrambled,Scrambled,,Scrambled,Geno Smith,Geno Smith,Geno Smith,2,Scrambled,Scrambled,FALSE,,,,30,30,513856,Geno Smith,8158575,http://cdn.usatsimg.com/api/download/?imageID=14883307,http://cdn.usatsimg.com/api/download/?imageID=14883322,2020-09-05T16:08:08,2020-09-05T16:08:55,,[]
14587,SEA,10,Josh,Gordon,WR,Commissioner Exempt List,75,225.00,1991-04-13T00:00:00,Baylor,7,WR,TRUE,OFF,Josh Gordon,29,7th Season,13-Apr-91,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14587.png,6,LAR,0,J.Gordon,220.8,Scrambled,Scrambled,,,SEA,CLE,2012,2,,TRUE,6,3,1,1,Scrambled,,301190,b228c353-bb1f-4ba8-aa6d-d18ecf297259,8282,8415,503496,41735,11150,23194,503496,26561,Scrambled,Scrambled,2020-12-22T00:00:00,Scrambled,Josh Gordon,Josh Gordon,Josh Gordon,4,Scrambled,Scrambled,TRUE,,,,30,30,503496,Josh Gordon,8158461,http://cdn.usatsimg.com/api/download/?imageID=13412056,http://cdn.usatsimg.com/api/download/?imageID=13421697,2019-09-25T12:57:02,2019-09-27T15:54:52,,[]
16790,SEA,11,Phillip,Dorsett II,WR,Active,61,192.00,1993-01-05T00:00:00,Miami (FL),6,WR,TRUE,OFF,Phillip Dorsett II,28,6th Season,5-Jan-93,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16790.png,6,LAR,0,P.Dorsett II,199.6,Scrambled,Scrambled,2,6,SEA,IND,2015,1,29,FALSE,5,10,1,1,Scrambled,,303187,c682e8ea-fe48-45d2-af60-682a6125ab22,10381,10208,596417,52772,,25813,596417,28417,Scrambled,Scrambled,,Scrambled,Phillip Dorsett II,Phillip Dorsett II,Phillip Dorsett,3,Scrambled,Scrambled,FALSE,,,,30,30,596417,Phillip Dorsett II,8158441,http://cdn.usatsimg.com/api/download/?imageID=15028801,http://cdn.usatsimg.com/api/download/?imageID=15028800,2020-10-06T09:27:08,2020-10-06T09:26:58,,[]
20875,SEA,14,DK,Metcalf,WR,Active,76,229.00,1997-12-14T00:00:00,Mississippi,2,WR,TRUE,OFF,DK Metcalf,23,2nd Season,14-Dec-97,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20875.png,6,LAR,0,D.Metcalf,43.1,Scrambled,Scrambled,1,5,SEA,SEA,2019,2,65,FALSE,6,4,1,1,Scrambled,,306782,754faf0f-40f7-45f0-b23b-6ce990ecaf26,13940,13424,945633,125126,,73048,945633,31896,Scrambled,Scrambled,,Scrambled,DK Metcalf,DK Metcalf,DK Metcalf,2,Scrambled,Scrambled,FALSE,,,,30,30,945633,DK Metcalf,8158517,http://cdn.usatsimg.com/api/download/?imageID=15210614,http://cdn.usatsimg.com/api/download/?imageID=15210615,2020-11-18T15:36:15,2020-11-18T15:36:41,,[]
20970,SEA,15,John,Ursua,WR,Practice Squad,69,182.00,1994-01-17T00:00:00,Hawaii,2,WR,TRUE,OFF,John Ursua,27,2nd Season,17-Jan-94,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20970.png,6,LAR,0,J.Ursua,354.8,Scrambled,Scrambled,,,SEA,SEA,2019,7,238,FALSE,5,9,1,1,Scrambled,,306967,c00e0b6f-367f-4cf5-ba11-d23b1aa114f1,,13470,886186,121231,,65518,886186,32068,Scrambled,Scrambled,,Scrambled,John Ursua,John Ursua,John Ursua,7,Scrambled,Scrambled,FALSE,,,,30,30,886186,John Ursua,6513451,,,,,,[]
16830,SEA,16,Tyler,Lockett,WR,Active,61,182.00,1992-09-28T00:00:00,Kansas State,6,WR,TRUE,OFF,Tyler Lockett,28,6th Season,28-Sep-92,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16830.png,6,LAR,0,T.Lockett,49.4,Scrambled,Scrambled,1,6,SEA,SEA,2015,3,70,FALSE,5,10,1,1,Scrambled,,303631,dffa69ad-331e-4f09-ae38-40a5a4406be6,10408,10161,605242,54062,,27050,605242,28457,Scrambled,Scrambled,,Scrambled,Tyler Lockett,Tyler Lockett,Tyler Lockett,1,Scrambled,Scrambled,FALSE,,,,30,30,605242,Tyler Lockett,8158505,http://cdn.usatsimg.com/api/download/?imageID=15210729,http://cdn.usatsimg.com/api/download/?imageID=15210730,2020-11-18T16:10:46,2020-11-18T16:11:01,,[]
21751,SEA,17,Aaron,Fuller,WR,Practice Squad,61,186.00,1997-09-30T00:00:00,Washington,0,WR,TRUE,OFF,Aaron Fuller,23,Rookie,30-Sep-97,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21751.png,6,LAR,0,A.Fuller,,Scrambled,Scrambled,,,SEA,SEA,2020,,,TRUE,5,11,1,1,Scrambled,,307693,df2caa7b-29f4-4391-8ce0-b1b711196379,,14638,,123253,,71756,924130,33267,Scrambled,Scrambled,,Scrambled,Aaron Fuller,Aaron Fuller,Aaron Fuller,,Scrambled,Scrambled,FALSE,,,,30,30,,,6493841,http://cdn.usatsimg.com/api/download/?imageID=14884515,http://cdn.usatsimg.com/api/download/?imageID=14884516,2020-09-05T19:31:44,2020-09-05T19:32:11,,[]
21960,SEA,18,Freddie,Swain,WR,Active,72,199.00,1998-08-04T00:00:00,Florida,0,WR,TRUE,OFF,Freddie Swain,22,Rookie,4-Aug-98,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21960.png,6,LAR,0,F.Swain,339.7,Scrambled,Scrambled,2,5,SEA,SEA,2020,6,216,FALSE,6,0,1,1,Scrambled,,307599,81997ce2-9e70-4014-999a-25ebb405dbf6,,14644,,119984,,69303,910463,32884,Scrambled,Scrambled,,Scrambled,Freddie Swain,Freddie Swain,Freddie Swain,6,Scrambled,Scrambled,FALSE,,,,30,30,,,8158583,http://cdn.usatsimg.com/api/download/?imageID=15210723,http://cdn.usatsimg.com/api/download/?imageID=15210724,2020-11-18T16:05:57,2020-11-18T16:06:20,,[]
20793,SEA,19,Penny,Hart,WR,Practice Squad,68,180.00,1996-07-05T00:00:00,Georgia State,1,WR,TRUE,OFF,Penny Hart,24,1st Season,5-Jul-96,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20793.png,6,LAR,0,P.Hart,1563.4,Scrambled,Scrambled,,,SEA,IND,2019,,,TRUE,5,8,1,1,Scrambled,,307109,a296f2fe-7af8-4796-b50a-28ef010d0933,,13616,878935,92890,,63447,878935,32293,Scrambled,Scrambled,,Scrambled,Penny Hart,Penny Hart,Penny Hart,9,Scrambled,Scrambled,FALSE,,,,30,30,878935,Penny Hart,7724282,http://cdn.usatsimg.com/api/download/?imageID=13240354,http://cdn.usatsimg.com/api/download/?imageID=13263994,2019-08-21T14:27:47,2019-08-26T12:22:02,,[]
19799,SEA,20,Rashaad,Penny,RB,Active,61,220.00,1996-02-02T00:00:00,San Diego State,3,RB,TRUE,OFF,Rashaad Penny,25,3rd Season,2-Feb-96,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19799.png,6,LAR,0,R.Penny,240.9,Scrambled,Scrambled,3,2,SEA,SEA,2018,1,27,FALSE,5,11,1,3,Scrambled,,305846,2b119688-83b5-4d19-acbf-fa2087035fae,13143,12830,840691,85033,,57840,840691,30997,Scrambled,Scrambled,,Scrambled,Rashaad Penny,Rashaad Penny,Rashaad Penny,3,Scrambled,Scrambled,FALSE,,,,30,30,840691,Rashaad Penny,8158545,http://cdn.usatsimg.com/api/download/?imageID=14882617,http://cdn.usatsimg.com/api/download/?imageID=14882619,2020-09-05T13:09:16,2020-09-05T13:09:19,,[]
19951,SEA,21,Tre,Flowers,CB,Active,75,203.00,1995-06-02T00:00:00,Oklahoma State,3,DB,TRUE,DEF,Tre Flowers,25,3rd Season,2-Jun-95,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19951.png,6,LAR,0,T.Flowers,1376.9,Scrambled,Scrambled,2,125,SEA,SEA,2018,5,147,FALSE,6,3,1,,Scrambled,,305994,73c958ee-0d55-49e9-a613-f4475b444fd5,,12671,,75101,,,,31116,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,30,30,,,8158453,http://cdn.usatsimg.com/api/download/?imageID=14882257,http://cdn.usatsimg.com/api/download/?imageID=14882258,2020-09-05T11:09:39,2020-09-05T11:09:45,,[]
17113,SEA,22,Quinton,Dunbar,CB,Active,74,202.00,1992-07-22T00:00:00,Florida,6,DB,TRUE,DEF,Quinton Dunbar,28,6th Season,22-Jul-92,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/17113.png,6,LAR,0,Q.Dunbar,932.4,Scrambled,Scrambled,1,125,SEA,WAS,2015,,,TRUE,6,2,1,,Scrambled,,303758,872bbe18-ea66-415c-b556-6d15bda05b0e,11078,10706,557183,46779,,30250,557183,29077,Scrambled,Scrambled,,Scrambled,Quinton Dunbar,,,9,Scrambled,Scrambled,FALSE,,,,30,30,,,8158442,http://cdn.usatsimg.com/api/download/?imageID=14884492,http://cdn.usatsimg.com/api/download/?imageID=14884494,2020-09-05T19:29:37,2020-09-05T19:29:45,,[]
14730,SEA,23,Neiko,Thorpe,CB,Active,74,210.00,1990-02-11T00:00:00,Auburn,8,DB,TRUE,DEF,Neiko Thorpe,31,8th Season,11-Feb-90,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14730.png,6,LAR,0,N.Thorpe,710.6,Scrambled,Scrambled,2,122,SEA,KC,2012,,,TRUE,6,2,1,,Scrambled,,302953,b7b3c187-7447-4d02-94b7-5d3ee64ca530,,8584,,37622,17910,,,26122,Scrambled,Scrambled,,Scrambled,,Neiko Thorpe,Neiko Thorpe,,Scrambled,Scrambled,FALSE,,,,30,30,,,8158591,http://cdn.usatsimg.com/api/download/?imageID=13412104,http://cdn.usatsimg.com/api/download/?imageID=13421775,2019-09-25T12:57:48,2019-09-27T15:57:00,,[]
20810,SEA,25,Travis,Homer,RB,Active,61,202.00,1998-08-07T00:00:00,Miami (FL),2,RB,TRUE,OFF,Travis Homer,22,2nd Season,7-Aug-98,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20810.png,6,LAR,0,T.Homer,320.5,Scrambled,Scrambled,,,SEA,SEA,2019,6,206,FALSE,5,10,1,3,Scrambled,,306928,4afb77d8-4564-469b-be4c-5a8587df8046,14272,13484,922484,120887,,71444,922484,32036,Scrambled,Scrambled,,Scrambled,Travis Homer,Travis Homer,Travis Homer,6,Scrambled,Scrambled,FALSE,,,,30,30,922484,Travis Homer,8158481,http://cdn.usatsimg.com/api/download/?imageID=15210732,http://cdn.usatsimg.com/api/download/?imageID=15210733,2020-11-18T16:12:54,2020-11-18T16:13:11,,[]
18986,SEA,26,Shaquill,Griffin,CB,Active,72,198.00,1995-07-20T00:00:00,Central Florida,4,DB,TRUE,DEF,Shaquill Griffin,25,4th Season,20-Jul-95,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18986.png,6,LAR,0,S.Griffin,1183.4,Scrambled,Scrambled,1,122,SEA,SEA,2017,3,91,FALSE,6,0,1,,Scrambled,,305294,dd7640e6-d81d-4605-b900-451bf40e5bd6,12321,12015,,75238,,,,30203,Scrambled,Scrambled,,Scrambled,,Shaquill Griffin,Shaquill Griffin,,Scrambled,Scrambled,FALSE,,,,30,30,,,8158465,http://cdn.usatsimg.com/api/download/?imageID=14884524,http://cdn.usatsimg.com/api/download/?imageID=14884525,2020-09-05T19:33:11,2020-09-05T19:33:13,,[]
21031,SEA,27,Marquise,Blair,FS,Injured Reserve,73,196.00,1997-07-18T00:00:00,Utah,2,DB,TRUE,DEF,Marquise Blair,23,2nd Season,18-Jul-97,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21031.png,6,LAR,0,M.Blair,1656.1,Scrambled,Scrambled,1,124,SEA,SEA,2019,2,47,FALSE,6,1,1,,Scrambled,,306781,1c468a8a-355f-429a-a12d-d8528fdc6aa2,,13796,,127365,,,,31879,Scrambled,Scrambled,2020-09-21T00:00:00,Scrambled,,,,,Scrambled,Scrambled,TRUE,,,,30,30,,,8158406,http://cdn.usatsimg.com/api/download/?imageID=13236000,http://cdn.usatsimg.com/api/download/?imageID=13264011,2019-08-20T15:49:30,2019-08-26T12:22:38,,[]
21111,SEA,28,Ugo,Amadi,FS,Active,69,201.00,1997-05-16T00:00:00,Oregon,2,DB,TRUE,DEF,Ugo Amadi,23,2nd Season,16-May-97,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21111.png,6,LAR,0,U.Amadi,1677.3,Scrambled,Scrambled,3,124,SEA,SEA,2019,4,133,FALSE,5,9,1,,Scrambled,,306879,9448aee3-538c-4ff3-8781-bc848b086bfc,,13839,,91454,,,,31964,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,30,30,,,8158398,http://cdn.usatsimg.com/api/download/?imageID=13236023,http://cdn.usatsimg.com/api/download/?imageID=13263956,2019-08-20T15:49:52,2019-08-26T12:20:28,,[]
19953,SEA,29,D.J.,Reed,CB,Active,69,188.00,1996-11-11T00:00:00,Kansas State,3,DB,TRUE,DEF,D.J. Reed,24,3rd Season,11-Nov-96,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19953.png,6,LAR,0,D.Reed,1378.9,Scrambled,Scrambled,,,SEA,SF,2018,5,143,FALSE,5,9,1,,Scrambled,,305992,17664e93-8236-4eb0-9505-4e71f43b5a7d,,12505,,125514,,,,31112,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,30,30,,,8158551,http://cdn.usatsimg.com/api/download/?imageID=14883315,http://cdn.usatsimg.com/api/download/?imageID=14883318,2020-09-05T16:08:43,2020-09-05T16:08:48,,[]
16668,SEA,30,Carlos,Hyde,RB,Active,72,229.00,1990-09-20T00:00:00,Ohio State,7,RB,TRUE,OFF,Carlos Hyde,30,7th Season,20-Sep-90,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16668.png,6,LAR,0,C.Hyde,153.8,Scrambled,Scrambled,2,2,SEA,SF,2014,2,57,FALSE,6,0,1,3,Scrambled,,300042,3a29784c-832f-4e41-a4ac-71d4f9ad410c,9381,9516,543825,49113,11403,28473,543825,27585,Scrambled,Scrambled,,Scrambled,Carlos Hyde,Carlos Hyde,Carlos Hyde,2,Scrambled,Scrambled,FALSE,,,,30,30,543825,Carlos Hyde,8158483,http://cdn.usatsimg.com/api/download/?imageID=15300805,http://cdn.usatsimg.com/api/download/?imageID=15300806,2020-12-11T12:28:57,2020-12-11T12:29:18,,[]
21804,SEA,31,DeeJay,Dallas,RB,Active,61,217.00,1998-09-16T00:00:00,Miami (FL),0,RB,TRUE,OFF,DeeJay Dallas,22,Rookie,16-Sep-98,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21804.png,6,LAR,0,D.Dallas,258,Scrambled,Scrambled,,,SEA,SEA,2020,4,145,FALSE,5,10,1,3,Scrambled,,307784,48ef5bfa-7b91-4ed1-ad12-e94c0bc101c2,,14410,,130449,,94087,976309,32814,Scrambled,Scrambled,,Scrambled,DeeJay Dallas,DeeJay Dallas,DeeJay Dallas,4,Scrambled,Scrambled,FALSE,,,,30,30,,,8158428,http://cdn.usatsimg.com/api/download/?imageID=14884497,http://cdn.usatsimg.com/api/download/?imageID=14884498,2020-09-05T19:30:08,2020-09-05T19:30:40,,[]
19119,SEA,32,Chris,Carson,RB,Active,61,222.00,1994-09-16T00:00:00,Oklahoma State,4,RB,TRUE,OFF,Chris Carson,26,4th Season,16-Sep-94,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19119.png,6,LAR,0,C.Carson,22.2,Scrambled,Scrambled,1,2,SEA,SEA,2017,7,251,FALSE,5,11,1,3,Scrambled,,305292,0afca88b-83e7-49d6-80df-1f68b21cca9f,12446,11784,882734,91211,,64119,882734,30362,Scrambled,Scrambled,,Scrambled,Chris Carson,Chris Carson,Chris Carson,1,Scrambled,Scrambled,FALSE,,,,30,30,882734,Chris Carson,8158419,http://cdn.usatsimg.com/api/download/?imageID=11787579,http://cdn.usatsimg.com/api/download/?imageID=11787551,2018-12-04T15:35:07,2018-12-04T15:33:22,,[]
18923,SEA,33,Jamal,Adams,SS,Active,73,213.00,1995-10-17T00:00:00,LSU,4,DB,TRUE,DEF,Jamal Adams,25,4th Season,17-Oct-95,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18923.png,6,LAR,0,J.Adams,1144.1,Scrambled,Scrambled,1,123,SEA,NYJ,2017,1,6,FALSE,6,1,1,,Scrambled,,305176,1a92b0ad-3eb2-4df3-bf02-04c4d9ffe10c,12210,11985,822003,81850,,,,30119,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,30,30,,,8158393,http://cdn.usatsimg.com/api/download/?imageID=15300802,http://cdn.usatsimg.com/api/download/?imageID=15300803,2020-12-11T12:27:00,2020-12-11T12:27:24,,[]
20335,SEA,34,Linden,Stephens,CB,Active,72,193.00,1995-03-21T00:00:00,Cincinnati,2,DB,TRUE,DEF,Linden Stephens,25,2nd Season,21-Mar-95,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20335.png,6,LAR,0,L.Stephens,1469.7,Scrambled,Scrambled,3,125,SEA,NO,2018,,,TRUE,6,0,1,,Scrambled,,306444,1163ba47-560b-4705-82be-69967c4fc096,,12699,,80940,,,,31415,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,30,30,,,8158579,http://cdn.usatsimg.com/api/download/?imageID=15185832,http://cdn.usatsimg.com/api/download/?imageID=15185833,2020-11-11T08:11:42,2020-11-11T08:11:56,,[]
20538,SEA,35,Ryan,Neal,CB,Active,75,200.00,1995-12-24T00:00:00,Southern Illinois,2,DB,TRUE,DEF,Ryan Neal,25,2nd Season,24-Dec-95,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20538.png,6,LAR,0,R.Neal,1502.9,Scrambled,Scrambled,3,123,SEA,PHI,2018,,,TRUE,6,3,1,,Scrambled,,306476,67c2f38f-b568-4bcf-a40f-750cef707a05,,13282,,86552,,,,31576,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,30,30,,,8158534,http://cdn.usatsimg.com/api/download/?imageID=15185834,http://cdn.usatsimg.com/api/download/?imageID=15185835,2020-11-11T08:13:17,2020-11-11T08:13:48,,[]
16791,SEA,36,Damarious,Randall,FS,Active,61,196.00,1992-08-29T00:00:00,Arizona State,6,DB,TRUE,DEF,Damarious Randall,28,6th Season,29-Aug-92,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16791.png,6,LAR,0,D.Randall,872.9,Scrambled,Scrambled,,,SEA,GB,2015,1,30,FALSE,5,11,1,,Scrambled,,303467,b9e6500f-2bb4-47b1-a3ea-1e3f925a3743,10452,10387,732792,73519,,,,28418,Scrambled,Scrambled,,Scrambled,,Damarious Randall,Damarious Randall,,Scrambled,Scrambled,FALSE,,,,30,30,,,8158549,http://cdn.usatsimg.com/api/download/?imageID=14824862,http://cdn.usatsimg.com/api/download/?imageID=14804906,2020-08-25T10:37:27,2020-08-22T19:21:32,,[]
16960,SEA,37,Quandre,Diggs,FS,Active,69,198.00,1993-01-22T00:00:00,Texas,6,DB,TRUE,DEF,Quandre Diggs,28,6th Season,22-Jan-93,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16960.png,6,LAR,0,Q.Diggs,915.3,Scrambled,Scrambled,2,124,SEA,DET,2015,6,202,FALSE,5,9,1,,Scrambled,,303443,8092ffd3-3f39-43eb-a602-b14fff77d413,10574,10433,,55583,,,,28588,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,30,30,,,8158435,http://cdn.usatsimg.com/api/download/?imageID=14884523,http://cdn.usatsimg.com/api/download/?imageID=14884526,2020-09-05T19:33:10,2020-09-05T19:33:40,,[]
22412,SEA,38,Gavin,Heslop,CB,Practice Squad,72,197.00,1997-11-13T00:00:00,Stony Brook,0,DB,TRUE,DEF,Gavin Heslop,23,Rookie,13-Nov-97,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22412.png,6,LAR,0,G.Heslop,,Scrambled,Scrambled,,,SEA,SEA,2020,,,TRUE,6,0,1,,Scrambled,,308355,aaf9cdda-8da8-4b3d-95bf-6fea8070a537,,15123,,176317,,,,33283,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,30,30,,,6800494,,,,,,[]
21307,SEA,39,Jayson,Stanley,CB,Active,74,207.00,1997-04-24T00:00:00,Georgia,1,DB,TRUE,DEF,Jayson Stanley,23,1st Season,24-Apr-97,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21307.png,6,LAR,0,J.Stanley,,Scrambled,Scrambled,3,122,SEA,ATL,2019,,,TRUE,6,2,1,,Scrambled,,307172,bdeffac7-3509-4689-af1b-29e9fe86b008,,14027,,92578,,63387,,32120,Scrambled,Scrambled,,Scrambled,Jayson Stanley,,,,Scrambled,Scrambled,FALSE,,,,30,30,,,8158577,http://cdn.usatsimg.com/api/download/?imageID=14883304,http://cdn.usatsimg.com/api/download/?imageID=14883305,2020-09-05T16:07:24,2020-09-05T16:07:36,,[]
22405,SEA,39,Patrick,Carr,RB,Active,68,207.00,1995-09-22T00:00:00,Houston,0,RB,TRUE,OFF,Patrick Carr,25,Rookie,22-Sep-95,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22405.png,6,LAR,0,P.Carr,,Scrambled,Scrambled,,,SEA,SEA,2020,,,TRUE,5,8,1,3,Scrambled,,308715,01d96b53-488d-4d98-8623-b2b29c7ebfbf,,14857,,90529,,64105,882690,33281,Scrambled,Scrambled,,Scrambled,Patrick Carr,Patrick Carr,Patrick Carr,,Scrambled,Scrambled,FALSE,,,,30,30,,,8158418,,,,,,[]
